,root_control_1,root_control_2,root_control_3,root_IAA_1,root_IAA_2,root_IAA_3
AT5G48900,1385.201,1301.87,1329.708,931.7124,802.778,722.7617
AT5G48905,0,0,0,0,0,0
AT5G48910,676.4937,689.4846,695.5524,672.738,575.7928,637.3069
AT5G48920,225.4979,345.8437,1050.478,538.7857,168.6771,1059.433
AT5G48930,16438.19,14932.96,22636.15,12751.26,12211.39,16046.96
AT5G48940,8600.127,8639.484,6320.527,7065.734,6610.684,6193.923
AT5G48945,0,0,0.8410549,0,0,1.029575
AT5G48950,218.4511,199.3558,146.3435,213.3314,209.2845,182.2348
AT5G48953,0,0,0,0,0,0
AT5G48960,1686.201,1645.511,1536.607,1760.232,1679.482,1767.78
AT5G48970,1754.656,1516.646,1729.209,2101.562,1795.057,1805.875
AT5G48980,26.17386,31.94098,21.86743,25.79821,27.07163,36.03513
AT5G48990,696.6274,735.7439,686.3008,802.7213,796.5307,891.612
AT5G49000,604.0122,595.8644,589.5795,635.0329,559.1333,683.6378
AT5G49010,935.2123,963.7364,763.6778,808.6747,1169.286,908.0852
AT5G49015,332.2067,359.0606,302.7798,297.6717,364.4258,251.2163
AT5G49020,3529.445,3211.72,3067.327,3337.892,3401.655,3274.049
AT5G49030,3441.863,3064.131,3067.327,3360.713,2321.913,3145.352
AT5G49040,5.033435,3.304239,10.93371,1.984478,12.4946,1.029575
AT5G49050,12.08024,11.01413,18.50321,9.922389,10.41217,15.44363
AT5G49060,1012.727,1050.748,1103.464,1095.432,1222.388,1177.834
AT5G49070,60.40122,59.4763,82.42338,70.44897,84.33855,75.15898
AT5G49100,2765.369,3402.265,2809.964,2511.357,2899.788,3012.537
AT5G49110,841.5904,885.5361,725.8303,951.5571,731.9753,926.6175
AT5G49120,257.7119,317.207,283.4355,175.6263,287.3758,224.4474
AT5G49130,36.24073,39.65087,80.74127,25.79821,42.68988,38.09428
AT5G49138,32.21399,37.44804,68.9665,24.80597,40.60745,36.03513
AT5G49140,55.36779,37.44804,16.8211,62.51105,34.36015,30.88725
AT5G49150,206.3708,200.4572,201.8532,264.9278,203.0372,247.098
AT5G49152,236.5715,244.5137,238.8596,292.7105,243.6447,280.0444
AT5G49160,6417.63,6258.229,6303.706,7529.109,5745.433,7540.608
AT5G49170,78.52159,120.054,107.655,143.8746,145.7703,218.2699
AT5G49180,6.040122,4.405652,1.68211,3.968956,4.164867,2.05915
AT5G49190,196.304,183.936,127.8403,199.44,222.8204,237.8318
AT5G49200,29.19392,36.34663,21.86743,44.65075,53.10205,14.41405
AT5G49210,4379.089,4763.611,4185.089,3877.67,5393.502,4359.221
AT5G49215,774.1423,789.7131,753.5852,595.3434,689.2854,694.9632
AT5G49220,2457.323,2458.354,2417.192,2536.163,2606.165,2746.906
AT5G49230,1330.84,1378.969,1460.912,1367.305,1478.528,1553.629
AT5G49240,0,0,0,0,0,0
AT5G49250,0,0,0,0,0,0
AT5G49260,0,0,0,0,0,0
AT5G49270,818.4366,1495.719,1786.401,812.6437,342.5603,820.5713
AT5G49280,3056.302,3063.03,3383.564,2405.187,2591.588,2675.866
AT5G49290,264.7587,274.2518,225.4027,271.8735,283.2109,213.122
AT5G49300,847.6305,1018.807,1295.224,840.4264,1209.894,1099.586
AT5G49310,2.013374,2.202826,1.68211,1.984478,0,4.1183
AT5G49320,217.4444,156.4006,228.7669,163.7194,195.7487,180.1756
AT5G49330,18.12037,31.94098,23.54954,11.90687,33.31893,14.41405
AT5G49334,2.013374,0,0.8410549,0,0,0
AT5G49340,175.1635,203.7614,210.2637,205.3935,301.9528,247.098
AT5G49350,1541.238,1189.526,1592.117,1545.908,1559.743,1567.013
AT5G49360,2049.615,3011.263,2603.065,1603.458,1850.242,1522.741
AT5G49370,71.47478,49.56359,49.62224,56.55762,47.89596,67.95195
AT5G49380,49.32767,67.18619,52.1454,91.28598,47.89596,65.8928
AT5G49390,239.5915,295.1787,232.1311,227.2227,344.6427,268.7191
AT5G49400,2924.426,2901.122,2611.475,2946.95,3540.137,2890.017
AT5G49410,386.5678,361.2635,289.3229,486.1971,498.7428,458.1609
AT5G49420,5.033435,15.41978,10.09266,11.90687,5.206083,16.4732
AT5G49430,1801.97,1811.824,1858.731,2025.16,1679.482,2153.871
AT5G49435,0,0,0,0.9922389,0,0
AT5G49440,7941.754,9013.964,6261.653,7835.711,9101.275,5933.441
AT5G49448,908.0317,1271.031,976.4647,1653.07,1774.233,1243.727
AT5G49450,908.0317,1271.031,976.4647,1653.07,1774.233,1243.727
AT5G49460,10327.6,10616.52,11508.99,9314.147,9467.783,9301.181
AT5G49470,2384.842,2482.585,2392.801,2804.067,2459.354,2776.764
AT5G49480,13601.35,15649.98,14848.82,16224.1,16314.82,14747.63
AT5G49490,0,6.608478,0,0,0,0
AT5G49500,898.9715,1087.095,905.8161,935.6813,1127.638,968.8301
AT5G49510,6939.094,7865.19,6511.447,6752.186,8518.193,6798.284
AT5G49520,2887.178,2318.474,2402.053,2982.67,2180.308,2675.866
AT5G49525,112.7489,82.60598,119.4298,102.2006,54.14326,72.07025
AT5G49530,2299.273,2567.394,2418.033,3171.196,2729.029,3044.453
AT5G49540,4562.306,5578.657,5095.11,4133.667,5555.932,4496.154
AT5G49550,1019.774,1170.802,1064.775,928.7357,1322.345,1003.836
AT5G49555,3477.097,3471.654,2746.044,3026.329,3416.232,3034.158
AT5G49560,1190.911,1338.217,988.2395,1071.618,1304.644,1019.279
AT5G49570,2863.018,2709.476,2726.7,2829.865,2626.99,2844.716
AT5G49580,1760.696,1756.754,1691.361,1990.431,1740.914,2042.677
AT5G49590,0,0,0,1.984478,0,0
AT5G49600,2.013374,3.304239,1.68211,4.961195,2.082433,4.1183
AT5G49610,650.3198,801.8287,688.8239,655.8699,700.7388,615.6859
AT5G49615,2.013374,4.405652,5.046329,1.984478,6.2473,0
AT5G49620,315.093,146.4879,342.3093,358.1983,326.942,707.3181
AT5G49630,2665.707,1736.928,2694.74,2376.412,1957.487,3030.039
AT5G49640,1783.849,1817.331,1245.602,1531.025,2272.976,1318.886
AT5G49650,4083.123,4325.249,3927.726,4022.537,4136.754,4048.289
AT5G49660,2820.737,1800.81,3825.118,1951.734,1294.232,3285.374
AT5G49665,2353.634,2511.222,3069.009,2055.919,2002.26,2591.44
AT5G49680,2912.346,3302.036,3317.12,4673.445,2182.39,3928.858
AT5G49690,286.9058,461.4921,417.1632,392.9266,420.6515,415.9483
AT5G49700,681.5271,746.758,819.1874,818.5971,755.9233,850.429
AT5G49710,2699.935,2695.158,2327.199,2224.6,2029.331,2076.653
AT5G49720,25469.18,21542.54,25864.96,24517.23,21246.03,23033.65
AT5G49730,20.13374,5.507065,13.45688,7.937912,5.206083,16.4732
AT5G49740,4.026748,5.507065,0,5.953434,1.041217,0
AT5G49750,0,0,0,0,0,0
AT5G49760,5006.255,4765.814,5646.001,4296.395,2695.71,4295.387
AT5G49770,705.6876,846.9866,579.4868,1166.873,389.415,552.8818
AT5G49780,889.9113,686.1803,560.9836,860.2712,428.9813,566.2663
AT5G49800,367.4408,443.8695,772.9294,570.5374,777.7888,889.5528
AT5G49810,9180.986,10233.23,12969.91,12593.5,12099.98,15308.75
AT5G49820,2640.54,2702.868,3042.095,2432.97,2711.328,2627.476
AT5G49830,4532.105,5026.849,4857.933,4652.608,4485.561,4625.881
AT5G49840,1499.964,1539.775,1343.165,1651.086,1556.619,1609.226
AT5G49850,1512.044,1354.738,1460.071,1248.237,642.4307,943.0907
AT5G49860,1.006687,18.72402,12.61582,0,8.329733,7.207025
AT5G49870,367.4408,657.5436,723.3072,256.9899,144.7291,249.1572
AT5G49880,3137.844,3155.548,3111.062,3756.617,3291.286,3708.529
AT5G49890,3477.097,3038.799,3672.046,4259.682,3202.782,3716.766
AT5G49900,1183.864,1002.286,1387.741,1077.571,766.3354,1005.895
AT5G49910,7249.153,8980.922,8261.682,9686.237,11557.5,8096.578
AT5G49920,118.7891,93.62011,86.62865,117.0842,221.7791,87.51388
AT5G49930,2977.78,2851.558,2809.123,3211.877,2437.488,3013.566
AT5G49940,2493.564,2427.514,2619.886,2768.347,2571.805,2732.492
AT5G49945,2538.865,2576.205,2422.238,2165.065,2178.225,2242.414
AT5G49950,2899.259,2672.028,2945.374,3354.76,2686.339,3221.54
AT5G49960,1573.452,1721.509,1735.937,1442.715,1398.354,1604.078
AT5G49970,3030.128,3071.841,3217.035,2757.432,3192.37,3135.056
AT5G49980,4983.101,5240.523,5205.289,5708.351,4843.74,5375.411
AT5G49990,1881.498,1424.127,1537.448,1773.131,1366.076,1540.244
AT5G50000,6458.904,7024.812,6106.899,5845.28,6825.175,6240.254
AT5G50010,870.7843,558.4164,775.4526,903.9297,571.6279,781.4475
AT5G50011,870.7843,558.4164,775.4526,903.9297,571.6279,781.4475
AT5G50012,870.7843,558.4164,775.4526,903.9297,571.6279,781.4475
AT5G50020,1797.943,1872.402,1940.314,1917.006,1964.776,2163.137
AT5G50030,2.013374,0,0,2.976717,0,0
AT5G50040,0,0,0,0,0,0
AT5G50050,0,0,0,0,0,0
AT5G50060,0,0,0,1.984478,0,0
AT5G50070,0,0,0,0,0,0
AT5G50080,0,0,3.364219,4.961195,3.12365,0
AT5G50090,691.594,719.2227,656.8638,611.2192,865.251,566.2663
AT5G50100,1153.663,1102.514,1321.297,1186.718,1259.872,1196.366
AT5G50110,540.5909,596.9659,526.5003,575.4986,607.0293,496.2552
AT5G50115,2.013374,0,0,1.984478,0,0
AT5G50120,964.4062,627.8054,804.8895,852.3333,597.6583,813.3643
AT5G50130,449.9891,453.7822,587.0563,1549.877,1174.492,1365.217
AT5G50136,0,0,0,0,0,0
AT5G50140,14.09362,17.62261,21.86743,53.5809,16.65947,68.98153
AT5G50150,3890.845,3288.819,3614.854,3691.129,3317.316,4040.052
AT5G50160,153.0164,91.41728,138.7741,177.6108,199.9136,300.6359
AT5G50170,816.4232,1004.489,1001.696,936.6736,922.5179,981.185
AT5G50175,207.3775,163.0091,195.1247,212.3391,240.521,260.4825
AT5G50180,3702.595,4001.434,3765.403,5811.544,4502.221,4713.395
AT5G50190,0,0,0,0,0,0
AT5G50200,7618.608,6438.861,6132.972,9510.61,5993.243,6554.275
AT5G50210,2872.078,2626.87,2983.222,3875.685,2865.428,3491.289
AT5G50220,0,0,0,0.9922389,0,0
AT5G50230,1908.679,1932.98,1863.778,1957.687,1976.229,1836.762
AT5G50240,124.8292,136.5752,111.8603,135.9367,107.2453,98.8392
AT5G50250,1207.018,1210.453,1048.795,1280.98,1280.696,1177.834
AT5G50260,532.5374,487.926,351.5609,439.5619,365.467,260.4825
AT5G50270,25.16718,17.62261,15.98004,22.8215,23.94798,22.65065
AT5G50280,614.0791,578.2418,539.9572,629.0795,579.9577,769.0926
AT5G50290,207.3775,159.7049,189.2373,161.7349,240.521,160.6137
AT5G50300,1820.09,1890.025,1658.56,2745.525,2377.098,2477.158
AT5G50310,5626.374,5270.261,4895.78,6319.57,5937.017,5937.559
AT5G50320,3298.913,3406.67,3037.89,3688.152,3993.066,3635.429
AT5G50330,1034.874,1256.712,1003.378,1006.13,1173.451,987.3625
AT5G50335,4.026748,0,5.046329,3.968956,6.2473,6.17745
AT5G50340,1467.75,1575.021,1625.759,1693.752,1448.332,1624.669
AT5G50345,0,2.202826,0,0,0,0
AT5G50350,1562.378,1504.53,1566.885,1576.668,1346.293,1600.989
AT5G50360,4.026748,4.405652,10.09266,3.968956,6.2473,6.17745
AT5G50361,0,0,0,0,0,0
AT5G50370,4326.741,4931.026,4613.186,3201.955,4826.039,3356.415
AT5G50375,3742.862,4422.173,3616.536,2677.061,3954.541,2966.206
AT5G50380,3816.351,3671.01,3951.276,4139.621,3120.526,3897.971
AT5G50390,1235.205,1393.287,1409.608,888.0539,704.9037,971.9188
AT5G50400,3916.013,3330.673,4635.894,3060.065,3172.587,3837.226
AT5G50410,1456.676,1492.415,1189.252,1349.445,1618.051,1360.069
AT5G50420,1708.348,1905.445,2068.995,1594.528,1595.144,1772.928
AT5G50423,1.006687,3.304239,0.8410549,0.9922389,1.041217,1.029575
AT5G50430,2263.032,2218.246,2395.324,2543.108,2427.076,2439.063
AT5G50440,521.4639,541.8952,630.7911,513.9798,535.1853,510.6692
AT5G50450,327.1733,361.2635,371.7463,247.0675,282.1697,268.7191
AT5G50460,10072.91,12067.08,12327.34,8768.416,12726.79,8831.695
AT5G50470,5.033435,0,3.364219,1.984478,0,2.05915
AT5G50480,0,0,1.68211,0,0,0
AT5G50490,0,0,0,0,0,0
AT5G50500,0,0,0,0,0,0
AT5G50510,0,0,0,0,0,0
AT5G50520,31.2073,25.3325,20.18532,18.85254,5.206083,17.50278
AT5G50530,16.10699,17.62261,12.61582,18.85254,17.70068,9.266175
AT5G50540,4.026748,11.01413,4.205274,6.945673,0,4.1183
AT5G50550,37.24742,34.1438,35.3243,62.51105,39.56623,21.62108
AT5G50560,22.14711,6.608478,26.91376,14.88358,2.082433,13.38448
AT5G50562,7.046809,8.811304,11.77477,12.89911,12.4946,4.1183
AT5G50565,53.35441,51.76641,63.92017,105.1773,77.05003,42.21258
AT5G50570,19.12705,11.01413,9.251604,28.77493,7.288516,11.32533
AT5G50580,70.46809,52.86783,62.23806,59.53434,65.59665,252.2459
AT5G50590,0,1.101413,0,0,0,0
AT5G50600,0,1.101413,0.8410549,0,0,0
AT5G50610,1.006687,3.304239,5.046329,1.984478,0,0
AT5G50620,0,0,0,0,0,0
AT5G50630,32.21399,25.3325,21.86743,20.83702,7.288516,22.65065
AT5G50640,29.19392,24.23109,11.77477,29.76717,14.57703,12.3549
AT5G50645,8.053496,13.21696,3.364219,8.930151,0,6.17745
AT5G50650,23.1538,24.23109,21.02637,40.6818,13.53582,15.44363
AT5G50660,21.14043,6.608478,14.29793,10.91463,2.082433,9.266175
AT5G50665,42.28086,44.05652,47.09907,96.24718,46.85475,29.85768
AT5G50670,19.12705,9.912717,7.569494,26.79045,5.206083,5.147875
AT5G50680,60.40122,38.54946,37.84747,46.63523,52.06083,27.79853
AT5G50690,0,2.202826,0,0,0,0
AT5G50700,0,1.101413,0.8410549,0,0,0
AT5G50710,1.006687,3.304239,5.046329,1.984478,0,0
AT5G50717,0,0,0,0,0,0
AT5G50720,1222.118,984.6632,1225.417,1484.389,1742.997,1263.289
AT5G50740,1547.278,1508.936,1671.176,1066.657,1214.059,1202.544
AT5G50750,22.14711,38.54946,11.77477,30.75941,39.56623,8.2366
AT5G50760,2663.694,2401.08,2372.616,2140.259,1953.322,1671
AT5G50770,10.06687,25.3325,4.205274,5.953434,27.07163,8.2366
AT5G50780,1622.78,1476.995,1457.548,2033.098,1951.24,1796.608
AT5G50790,0,0,0,0,2.082433,4.1183
AT5G50800,222.4778,71.59185,268.2965,150.8203,163.471,172.9686
AT5G50801,0,0,0,0,0,0
AT5G50805,0,0,0,0,0,0
AT5G50810,5932.407,6001.6,4714.954,6232.253,8056.934,4857.535
AT5G50820,713.7411,494.5344,782.181,823.5583,831.9321,778.3587
AT5G50830,5.033435,2.202826,1.68211,0,0,2.05915
AT5G50840,2056.662,1961.617,2107.683,1995.393,1956.446,1856.324
AT5G50850,21776.65,20306.75,20870.78,24654.16,22026.94,21234.99
AT5G50860,1683.181,1708.292,1894.056,1653.07,1645.122,1896.477
AT5G50870,3708.635,4086.242,3875.581,3837.98,4689.64,3852.67
AT5G50880,0,0,0,0,0,0
AT5G50890,972.4597,891.0431,962.1668,1030.936,840.2618,888.5233
AT5G50900,3174.084,3070.74,3212.83,3410.325,2658.226,3072.252
AT5G50910,0,0,0,0,0,0
AT5G50915,47.31429,35.24522,10.09266,45.64299,32.27772,20.5915
AT5G50920,15839.21,13730.21,13821.05,14236.64,11575.21,13694.38
AT5G50930,184.2237,235.7024,216.9922,235.1606,359.2197,213.122
AT5G50940,56.37447,39.65087,31.96008,49.61195,68.7203,63.83365
AT5G50950,19.12705,33.04239,79.05916,8.930151,14.57703,14.41405
AT5G50960,4210.972,4158.936,3835.21,4825.258,4817.709,4366.428
AT5G50970,1093.262,1139.962,1061.411,1126.191,1230.718,1187.1
AT5G50990,310.0596,313.9027,280.0713,245.083,250.9332,272.8374
AT5G50995,0,0,1.68211,0.9922389,0,1.029575
AT5G51000,0,0,0,0,0,0
AT5G51010,848.6372,822.7555,832.6443,830.504,1180.74,841.1628
AT5G51020,1786.87,1660.931,1624.077,1684.822,1964.776,1550.54
AT5G51030,37.24742,33.04239,44.57591,40.6818,24.9892,26.76895
AT5G51040,7959.874,7468.682,9382.808,7430.877,8617.109,8252.044
AT5G51050,1047.961,1111.326,1014.312,1042.843,912.1058,1032.664
AT5G51055,0,0,0,0,0,0
AT5G51060,3342.201,4402.348,4948.767,4420.424,2416.664,4096.679
AT5G51070,5741.136,5345.157,5823.464,5364.044,4961.397,5727.526
AT5G51080,635.2195,592.5602,550.8909,546.7237,767.3767,648.6323
AT5G51090,0,2.202826,1.68211,0,0,2.05915
AT5G51100,631.1928,611.2842,573.5994,796.7679,991.2382,691.8744
AT5G51105,2.013374,0,0,0,5.206083,1.029575
AT5G51110,427.842,367.872,331.3756,382.012,418.5691,324.3161
AT5G51120,4799.884,4859.434,4691.404,5474.182,5387.255,4778.258
AT5G51130,1447.616,1550.79,1261.582,1591.551,1773.192,1662.764
AT5G51140,2577.119,2664.318,2317.106,2429.993,2675.927,2358.756
AT5G51150,1996.26,1972.631,1897.42,1823.735,1855.448,1958.252
AT5G51160,518.4438,404.2186,486.1297,809.667,556.0097,566.2663
AT5G51170,747.9685,737.9467,592.1026,721.3577,861.0862,732.0279
AT5G51174,50.33435,56.17206,37.84747,105.1773,109.3277,57.6562
AT5G51180,1829.15,1896.633,1954.612,2111.484,1899.179,1875.886
AT5G51190,710.7211,636.6167,1806.586,656.8622,1000.609,1978.843
AT5G51195,0,0,0.8410549,0,0,0
AT5G51200,8963.541,7429.031,7910.121,10187.32,7171.9,9871.565
AT5G51210,44.29423,30.83956,53.82751,17.8603,47.89596,27.79853
AT5G51220,3244.552,3065.232,3248.995,3193.025,3129.897,3030.039
AT5G51230,3085.496,3071.841,3054.711,3263.474,2936.231,3170.062
AT5G51250,13.08693,18.72402,19.34426,17.8603,3.12365,4.1183
AT5G51260,936.219,928.4912,1116.921,958.5028,902.7348,1146.947
AT5G51270,189.2572,408.6242,453.3286,342.3224,235.315,410.8004
AT5G51280,2675.774,2485.889,2508.026,2789.184,2726.946,2575.997
AT5G51290,2173.437,2354.821,2179.173,2069.81,2392.716,2135.339
AT5G51300,6661.248,5869.43,7153.172,7505.295,6249.382,8123.347
AT5G51310,354.3538,430.6525,664.4333,331.4078,371.7143,450.9539
AT5G51330,14.09362,4.405652,21.86743,45.64299,48.93718,76.18855
AT5G51340,3205.292,3435.307,3507.199,3686.168,3263.173,3858.847
AT5G51350,1800.963,1695.075,1987.413,1859.456,1293.191,2152.841
AT5G51360,4.026748,0,5.046329,0,0,0
AT5G51370,335.2268,382.1903,402.0242,513.9798,552.886,480.8115
AT5G51380,972.4597,1106.92,1007.584,2286.119,1751.326,1945.897
AT5G51390,148.9897,147.5893,167.3699,180.5875,137.4406,167.8207
AT5G51400,6583.733,6262.634,5982.423,6007.015,6263.959,5381.589
AT5G51410,3118.716,3043.204,3086.671,3200.963,3411.026,3238.014
AT5G51420,0,9.912717,3.364219,4.961195,10.41217,0
AT5G51430,6117.637,6328.719,6042.138,5861.155,6252.506,5879.903
AT5G51440,1919.752,3764.63,2729.223,4969.133,10557.94,3835.167
AT5G51450,1747.609,1818.433,1776.308,1849.533,1784.645,1831.614
AT5G51451,107.7155,143.1837,68.9665,191.5021,240.521,176.0573
AT5G51460,2365.715,2816.313,2862.951,2081.717,2343.779,2626.446
AT5G51470,57.38116,48.46217,82.42338,29.76717,17.70068,46.33088
AT5G51480,14.09362,28.63674,20.18532,14.88358,4.164867,12.3549
AT5G51490,712.7344,948.3166,938.6172,349.2681,367.5495,412.8596
AT5G51500,522.4706,589.256,693.0292,151.8126,215.5318,281.074
AT5G51510,2259.006,2146.654,2150.577,2201.778,2813.367,2037.529
AT5G51520,224.4912,205.9642,251.4754,19.84478,10.41217,17.50278
AT5G51530,54.3611,30.83956,20.18532,21.82926,33.31893,22.65065
AT5G51540,1264.399,1295.262,1246.443,1557.815,1550.372,1449.642
AT5G51545,330.1934,310.5985,331.3756,450.4765,490.413,426.2441
AT5G51550,5710.936,5888.154,7190.178,9659.446,9946.742,10993.8
AT5G51560,2487.524,2344.908,2055.538,2526.24,2530.156,2493.631
AT5G51570,4261.306,4499.272,4190.976,4933.412,4523.045,3907.237
AT5G51580,651.3265,699.3973,660.2281,577.4831,548.7212,588.9169
AT5G51590,2583.159,2500.208,2493.728,2893.369,2589.506,2627.476
AT5G51600,2618.393,2461.658,2058.902,2447.853,1764.862,2034.44
AT5G51610,2.013374,0,3.364219,1.984478,2.082433,0
AT5G51620,2108.003,1917.56,1868.824,2002.338,2278.182,1863.531
AT5G51630,2987.847,2495.802,2742.68,3208.901,2424.994,2766.468
AT5G51640,2485.51,2574.002,2523.165,2679.045,2069.939,2513.193
AT5G51650,0,2.202826,3.364219,1.984478,4.164867,0
AT5G51660,3227.439,3243.661,3278.432,3599.843,2893.541,3828.99
AT5G51670,1277.486,1272.132,1354.939,2027.144,2006.424,1850.146
AT5G51680,2083.842,2305.257,2364.205,2042.028,2536.404,2000.464
AT5G51690,3270.726,3405.569,3582.894,3282.326,3161.134,3315.232
AT5G51700,1867.404,2050.831,1714.911,1970.587,2313.583,1716.302
AT5G51710,1218.091,1200.54,1429.793,1056.734,1088.071,1300.353
AT5G51720,2.013374,0,0,0,0,2.05915
AT5G51730,997.6269,997.8802,991.6037,1115.277,1376.488,1195.337
AT5G51740,1242.252,1229.177,1261.582,1303.802,1161.998,1291.087
AT5G51750,6612.927,8229.758,3220.399,6219.354,5976.583,4165.661
AT5G51760,71.47478,80.40315,51.30435,50.60419,110.369,48.39003
AT5G51770,1470.77,1374.563,1403.721,1230.376,1066.206,1300.353
AT5G51780,922.1253,681.7747,1078.232,910.8754,445.6407,451.9834
AT5G51790,136.9094,148.6908,154.7541,109.1463,110.369,97.80963
AT5G51795,406.7016,469.2019,475.196,332.4,339.4366,357.2625
AT5G51800,15.10031,26.43391,15.13899,18.85254,24.9892,12.3549
AT5G51810,263.752,346.9451,396.1368,314.5397,516.4434,501.403
AT5G51812,0,0,0,0,0,0
AT5G51820,1946.933,1924.169,1597.163,1622.311,1956.446,1735.864
AT5G51830,4413.316,4530.112,4275.082,8024.236,6549.253,6272.171
AT5G51840,2800.603,3553.158,3097.605,2378.397,3048.682,2601.736
AT5G51845,0,0,0,0,0,0
AT5G51850,77.5149,80.40315,68.9665,109.1463,81.2149,125.6082
AT5G51860,6.040122,1.101413,0,0.9922389,0,2.05915
AT5G51870,1.006687,2.202826,0,0,1.041217,4.1183
AT5G51880,2637.52,2805.299,2684.647,2788.191,2876.882,2665.57
AT5G51890,1298.626,1810.723,2902.48,1881.285,1859.613,2521.429
AT5G51900,0,0,0,0,2.082433,0
AT5G51910,429.8554,492.3316,419.6864,426.6627,460.2178,458.1609
AT5G51920,1041.921,811.7414,1292.701,1576.668,1346.293,1891.329
AT5G51930,282.8791,346.9451,296.8924,130.9755,173.8832,159.5841
AT5G51940,3268.713,3476.06,3074.056,3875.685,4778.143,3824.871
AT5G51950,114.7623,90.31587,101.7676,155.7815,159.3061,97.80963
AT5G51960,1442.583,1457.169,1218.688,1273.043,1632.628,1062.521
AT5G51970,5458.257,5066.5,4619.073,4457.137,5181.094,4620.733
AT5G51980,2948.586,3220.532,2957.149,3243.629,3518.271,3234.925
AT5G51990,0,2.202826,5.887384,0,0,4.1183
AT5G52000,9.060183,8.811304,5.046329,2.976717,5.206083,2.05915
AT5G52010,681.5271,671.8619,720.784,657.8544,573.7104,694.9632
AT5G52020,661.3934,618.9941,749.3799,856.3022,637.2246,473.6045
AT5G52030,520.4572,545.1994,623.2217,497.1117,441.4759,466.3975
AT5G52040,7737.397,8083.27,8183.464,8243.521,8520.276,8627.839
AT5G52050,85.5684,81.50456,166.5289,524.8944,531.0205,620.8337
AT5G52060,4779.75,5288.985,6872.259,4325.17,3831.677,4618.674
AT5G52070,1015.747,1269.929,1133.742,1072.61,1432.714,1286.969
AT5G52080,0,0,0,0,0,0
AT5G52090,0,4.405652,0,0,0,0
AT5G52100,398.6481,285.266,265.7733,266.9123,473.7536,268.7191
AT5G52110,873.8044,855.7979,846.9422,734.2568,931.8889,803.0685
AT5G52120,649.3131,504.4472,735.082,447.4998,394.6211,465.3679
AT5G52130,0,0,0,0,0,0
AT5G52140,0,0,0,0,0,0
AT5G52150,0,0,0,0,0,0
AT5G52160,2.013374,1.101413,2.523165,0.9922389,1.041217,4.1183
AT5G52170,1014.741,877.8262,670.3207,900.953,1004.774,811.3051
AT5G52180,2384.842,2759.04,2524.847,2250.398,2688.421,2432.886
AT5G52190,121.8091,165.212,102.6087,128.9911,179.0893,97.80963
AT5G52200,3092.543,3022.277,2936.123,3314.078,3155.928,2958.999
AT5G52210,1942.906,2062.947,2089.18,1914.029,2132.412,1916.039
AT5G52220,218.4511,232.3981,233.8133,201.4245,356.0961,272.8374
AT5G52230,937.2256,797.423,868.8097,959.4951,722.6043,1021.338
AT5G52240,15480.83,16203.99,15818.56,13438.88,18297.3,14678.65
AT5G52250,453.0092,632.2111,759.4725,255.9976,441.4759,490.0777
AT5G52260,26.17386,16.5212,53.82751,11.90687,10.41217,29.85768
AT5G52270,184.2237,144.2851,177.4626,185.5487,191.5839,239.891
AT5G52280,3554.612,3778.948,3662.794,2858.64,2529.115,3381.124
AT5G52290,51.34104,63.88196,35.3243,46.63523,31.2365,38.09428
AT5G52300,16.10699,12.11554,11.77477,12.89911,18.7419,18.53235
AT5G52310,574.8183,541.8952,952.0741,615.1881,394.6211,579.6507
AT5G52320,81.54165,94.72152,130.3635,98.23166,79.13246,90.6026
AT5G52330,124.8292,124.4597,142.1383,176.6185,90.58585,132.8152
AT5G52340,5.033435,11.01413,10.09266,2.976717,2.082433,2.05915
AT5G52350,0,0,0,1.984478,4.164867,0
AT5G52355,0,0,0,0,0,0
AT5G52360,0,0,0,0,0,0
AT5G52370,2651.614,2957.294,2194.312,2363.513,3319.399,2398.91
AT5G52380,1741.569,1797.506,1653.514,1985.47,2319.831,1788.372
AT5G52390,816.4232,887.7389,1090.007,1035.897,1651.37,1005.895
AT5G52400,14.09362,0,1.68211,3.968956,26.03042,2.05915
AT5G52410,776.1557,717.0199,752.7441,802.7213,668.4611,788.6545
AT5G52420,812.3964,790.8146,856.1939,864.2401,946.4659,951.3273
AT5G52430,1664.054,1684.061,1821.725,1297.849,1321.304,1609.226
AT5G52440,1181.851,1296.363,1193.457,1192.671,1435.838,1208.721
AT5G52450,953.3326,797.423,1228.781,1286.934,1191.152,1625.699
AT5G52460,0,0,0,0,0,1.029575
AT5G52470,21970.94,24553.8,19221.47,25593.81,29637.19,25745.55
AT5G52471,105.7021,92.51869,87.46971,123.0376,139.523,108.1054
AT5G52480,4.026748,2.202826,1.68211,0,2.082433,0
AT5G52490,2.013374,0,6.728439,0.9922389,4.164867,8.2366
AT5G52495,0,0,0,0,0,0
AT5G52500,2.013374,0,0,5.953434,0,0
AT5G52510,4228.086,4165.544,4806.629,4002.692,3354.8,4225.376
AT5G52520,2027.468,2077.265,1793.97,2152.166,2158.442,2177.551
AT5G52530,6451.857,6968.64,6878.147,6977.424,5575.715,7386.171
AT5G52540,4366.002,3492.581,4137.99,3978.878,3312.11,4196.548
AT5G52545,445.9624,502.2443,354.0841,458.4144,567.4631,414.9187
AT5G52547,180.197,239.0066,191.7605,219.2848,287.3758,219.2995
AT5G52550,2042.568,2025.499,2397.847,2350.614,2111.587,2259.917
