"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G03700",2672.00430294621,0.617948304551572,0.161942227588229,3.81585651719472,0.000135711351857535,0.00180292179358922
"AT5G04040",2896.09440227662,0.52216288628446,0.144290374182663,3.61883382202221,0.000295933585173854,0.00359419126919572
"AT5G04120",1153.27422003906,5.06349280645655,0.301747728914625,16.7805498476152,3.38685625156322e-63,1.56310189722146e-60
"AT5G04310",1189.67876004758,0.910107604615412,0.24215128739394,3.75842562891197,0.000170985844449833,0.00222166066808803
"AT5G04330",588.008055261453,2.23481879834521,0.179476765067152,12.451855801552,1.36630773957117e-35,2.38855434835941e-33
"AT5G04340",1910.81568387505,1.05715218288775,0.152434704869437,6.93511483354933,4.05891317661155e-12,1.59291633441306e-10
"AT5G04370",419.270725745568,2.46444368895164,0.231194578985419,10.6596084552098,1.57258093449991e-26,1.63463412813153e-24
"AT5G04590",41011.9696648592,1.06754475868914,0.204358398021689,5.22388494440947,1.75207669555109e-07,4.10049917104838e-06
"AT5G04830",6383.85885105635,0.362902793450595,0.0961846755660993,3.77297933703799,0.000161309652152884,0.00211019361285711
"AT5G05590",1143.88644803083,1.0390488053148,0.150834556537285,6.88866549660959,5.63181899359279e-12,2.19156585322339e-10
"AT5G05600",16511.4015928413,3.14828749138319,0.226870685688268,13.8770131620667,8.73069275167008e-44,1.99474718750038e-41
"AT5G05730",13907.9772875446,2.09347768135914,0.149885826075947,13.9671491038677,2.47330579365763e-44,5.82387800963708e-42
"AT5G05930",1269.08675827002,0.394246975210618,0.112766733276994,3.49612836830354,0.000472061544354946,0.0053503399791428
"AT5G06080",45.9193151158599,1.97774641565934,0.398937098929264,4.95753947418666,7.13915404282497e-07,1.52539924715027e-05
"AT5G06370",3879.35168284577,0.543892361376898,0.154804596728763,3.51341221688569,0.000442390565593828,0.00506128145346711
"AT5G06870",446.278598657513,3.84485857471095,0.273972238367493,14.0337524620054,9.68863740811182e-45,2.30489687453184e-42
"AT5G07010",5454.01315476743,2.37756847240667,0.124752164166089,19.0583344850138,5.60301890434129e-81,4.78871349024369e-78
"AT5G07280",276.659190529953,1.51592181810643,0.196343059273186,7.72078128821058,1.15618796517141e-14,5.50107082150423e-13
"AT5G07322",2066.32061698297,1.77232608395978,0.342129132620355,5.18028403598839,2.21548292549933e-07,5.08701333222115e-06
"AT5G07340",6062.2558625279,0.805945608287831,0.139267791493466,5.78702081540256,7.16457036218838e-09,1.98474940789747e-07
"AT5G07360",3317.58859083537,0.439988369228734,0.12357238656834,3.56057191616515,0.000370047943323847,0.00434345185154684
"AT5G07440",57399.9680816881,1.79763631343102,0.202200944548646,8.89034577679009,6.09190348769879e-19,3.94878553039711e-17
"AT5G07460",20882.2888717394,2.08265791555104,0.207714466770776,10.0265424355318,1.16525768499238e-23,9.81368114557817e-22
"AT5G07730",752.953376575662,0.630541795711339,0.135404743071052,4.65671867476955,3.21288995970423e-06,6.21985307970929e-05
"AT5G08350",1557.5906940855,0.64577884057396,0.187122655818332,3.451099161402,0.000558308398875408,0.00615847256809221
