"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G15890",3539.0664565287,0.840263819264754,0.246572421172375,3.40777697387876,0.000654944018755888,0.0399321138354434
"AT2G15960",331.463817766629,1.29141859763205,0.387328493268302,3.33416885170254,0.000855547047336496,0.0483328326976887
"AT2G16060",25372.0536995991,0.756687942632949,0.174332935523504,4.34047611462912,1.42174323125565e-05,0.00208266919181144
"AT2G16070",1680.82407666045,0.446475724376473,0.127369565084602,3.50535643330423,0.000455996358403224,0.030798867812031
"AT2G18690",4150.05868852604,0.740596554097909,0.196559731160712,3.7677938900536,0.000164696593207413,0.0143451368577839
"AT2G19590",26865.1333175453,0.57368278858358,0.162378235489441,3.5330029720694,0.000410867852662201,0.0282584386835567
"AT2G20520",262.122174664594,2.19214987533384,0.40142648061902,5.46090001823853,4.7372679673401e-08,1.48427816771146e-05
"AT2G22470",11793.7732410261,0.450311076078296,0.132695891724836,3.39355702897028,0.000689911917290239,0.0410652320373364
"AT2G22880",1191.5678146435,1.47864561468523,0.19750319343919,7.48669218424812,7.063109111578e-14,6.63902826867034e-11
"AT2G25190",1997.28609937009,0.574702336859305,0.0902069164206499,6.37093428822433,1.8788013309621e-10,1.08676613397882e-07
"AT2G25940",1481.30886352481,0.702597206547591,0.165870251252631,4.23582409287782,2.27714997887335e-05,0.00295231186054045
"AT2G26070",1844.42455145015,1.26084589697161,0.155006501152293,8.13414848795815,4.14843822451386e-16,5.8490386191755e-13
"AT2G26130",113.236317547298,0.936442920892735,0.230005603129113,4.07139177547369,4.67330737205032e-05,0.0053245020710143
"AT2G26290",1730.55421730388,0.651636704783862,0.177085050514995,3.67979512041691,0.000233421413225664,0.0182838668783255
"AT2G26740",823.176166515529,0.936459478155921,0.183845734898516,5.09372425024085,3.51097319153161e-07,9.1699879778572e-05
"AT2G27220",19.2201222382148,2.0242956112122,0.584460198216241,3.46353030948951,0.000533136528259084,0.0346600200028723
"AT2G27660",2937.96559894484,0.449904729298236,0.132171393211035,3.40394935975203,0.000664190657505772,0.0402482998093124
"AT2G28570",5817.22759699575,0.993286320489929,0.122807042378611,8.08818697406338,6.05593926183676e-16,8.03623140045738e-13
"AT2G29460",3041.08013273897,1.50951053324116,0.229987095554276,6.56345752618509,5.25742154410829e-11,3.12110980561944e-08
