genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G11480	561.904058529814	6.06798163089981	1.03143313696951	5.88305864278159	4.02753141542817e-09	9.24243584012102e-08
AT1G02930	2729.05688930129	5.95745704100273	0.221034276904485	26.952638859615	5.31216623990407e-160	6.22931174122351e-156
AT3G28580	4.79685462944678	5.91651762409174	1.62050250152591	3.65103887128874	0.00026118170254261	0.00171390444032788
AT3G21800	7.99876662869127	5.9108660238328	1.33420516896297	4.43025267877435	9.41227380988904e-06	9.79352518470841e-05
AT1G61120	185.643427694225	5.85203463115587	1.15796631049421	5.05371752020856	4.33292319025252e-07	6.42758049215638e-06
AT4G16590	18196.7426674489	5.85140657625228	0.542449032604868	10.7870163361773	3.96452259325019e-27	6.83676091025711e-25
AT4G05615	30.1667614430765	5.84733080823027	0.876829439018388	6.66872090286609	2.58042432133279e-11	8.93924543695983e-10
AT3G05695	4.52953669491028	5.83822829439249	1.51169255892714	3.86204738517462	0.000112440750175508	0.000836900321760133
AT5G24770	311450.002703855	5.78677120121804	0.405442184830545	14.2727407697762	3.23606093038502e-46	1.897383425008e-43
AT2G14290	7.23488976703392	5.76310859784173	1.60067144588023	3.6004319391557	0.000317688982300724	0.00202631484957816
AT1G69880	7.1658445359227	5.75647997936915	1.5742261925289	3.65670448547277	0.000255478621116317	0.00168165593630114
AT3G25780	641.949868076653	5.73757619484913	0.70866030340328	8.09637024579324	5.6623312404631e-16	3.5602856456456e-14
AT5G44310	6.88673257267293	5.69257423345894	1.24789575937924	4.56173858326969	5.07317863074826e-06	5.67658675701045e-05
AT2G05510	4.05853160441771	5.67930046590637	1.74079499607373	3.26247517870613	0.00110443844175627	0.00582207120128338
AT1G60470	32.3197081142943	5.62458303098086	0.883788133177508	6.36417577905084	1.96341185162553e-10	5.85851121579816e-09
AT3G57260	1178.06886136897	5.59774456279722	0.96394030340642	5.80714857861595	6.35457425761937e-09	1.40730717718553e-07
AT2G25810	6.42037691840981	5.59301744219476	1.65456054523291	3.38036432592887	0.000723898044738493	0.00406843538060193
AT1G54095	6.38904247778024	5.58348855424016	1.32203946972115	4.22339021044345	2.40654627769761e-05	0.000220643979088514
AT5G57420	6.13082986359367	5.53063243490392	1.31523932004652	4.2050388477652	2.61037316757902e-05	0.000236374833587764
AT1G52040	17345.5035929525	5.51659381273809	0.595531973277811	9.26330417219201	1.98201751266273e-20	1.92083705473054e-18
ath-miR5014b	3.58243656408379	5.50403303241145	1.36429095298857	4.03435427051282	5.47526579757075e-05	0.000447270667887241
AT2G31180	3.56750726329101	5.49423923212518	1.58966052096172	3.45623430894619	0.000547778933531511	0.00322062154126711
AT2G45940	50.4969519941408	5.46557052492491	0.727227927959472	7.51562242701645	5.66408035595276e-14	2.81439992771525e-12
AT1G77530	24.3637008480019	5.45384094627088	0.813410701533761	6.70490434412427	2.01538344235057e-11	7.17250195348222e-10
AT5G56880	65.7370289326146	5.45171466195036	0.576976442853607	9.4487647277024	3.42852759741553e-21	3.54225805031658e-19
AT2G30830	170.817275580943	5.44667876439997	0.625337318934927	8.70998515437513	3.03914596639254e-18	2.31419124512351e-16
AT1G79310	147.005416654707	5.43883854996094	0.470673574359333	11.5554363921198	6.92945834463005e-31	1.60907511442187e-28
AT1G19250	5.76333043730946	5.43837416179551	1.33334825306918	4.07873498111026	4.52814195644548e-05	0.00037995890269952
AT4G09820	121.64895763302	5.43130037623892	0.412972471688652	13.1517249903613	1.6633590583187e-39	6.50179333245809e-37
AT1G24070	6651.46407404734	5.4173323743846	0.240407031895388	22.5340013213171	1.92735038202449e-112	7.53369141827004e-109
AT1G32350	39.658419499325	5.41533883886893	1.5250654804183	3.55088939353843	0.000383931728595288	0.00238210339437706
AT2G34500	42.3436213916206	5.41180776741984	1.50745676434816	3.59002519701451	0.000330645997953427	0.00209358547246267
AT5G41315	22.6013504600088	5.38637765090852	0.7587216681092	7.09928011457988	1.25408399644863e-12	5.37697110945331e-11
AT5G28237	711.900987507972	5.3846380605012	0.872798718447452	6.16939272101532	6.85527687147387e-10	1.83744923961916e-08
AT3G57100	5.54322316845095	5.3820439815131	1.30448726722656	4.1257926518177	3.69460031512036e-05	0.000317629989701312
AT4G14630	3.28420482666036	5.36914102708687	1.25948219964566	4.26297491826198	2.01723168467862e-05	0.000189467900283411
AT2G13810	13.7450621093641	5.36311029446669	1.29475508661619	4.1421812896546	3.44018238476354e-05	0.000298864327297125
AT4G23590	37.5120594974136	5.31154479860728	0.839494394369973	6.32707595694372	2.49850385919173e-10	7.32467637620296e-09
AT1G73325	3173.24273572878	5.30525761200329	0.268637468042515	19.7487627122948	8.22072809306548e-87	1.92800735966665e-83
AT5G17220	1628.27911654766	5.29640388328071	0.277671636255163	19.0743424669188	4.12578747320095e-81	7.44323796992168e-78
AT5G48070	3.08213179973486	5.28588538631207	1.70542722015953	3.09944940706272	0.00193880687306994	0.0092589773150294
AT5G38120	777.406503822814	5.28273066076348	0.493520433118097	10.7041781986347	9.72900553203279e-27	1.5628381283751e-24
AT1G26976	3.07375363799611	5.28007147782687	1.3610053547713	3.87953762218232	0.000104655213934766	0.00078896776998138
AT3G16450	45.9837924523981	5.26041486348673	0.680705521608491	7.72788628342031	1.0934695435034e-14	5.97788839249073e-13
AT1G19565	151.62869350443	5.24271241426236	0.468069490584263	11.200713825031	4.04461246826619e-29	8.24854749723886e-27
AT5G64810	4.90309994067842	5.19239237918566	1.34097773514715	3.87209440029658	0.000107904142345021	0.000809816272133689
AT1G61110	4.85739728033945	5.19060106879944	1.32401443789233	3.92035080603973	8.84201623039645e-05	0.00068236856417074
AT2G44840	141.635561695726	5.18677009945629	0.971640688229558	5.33815654520108	9.38963719725168e-08	1.63972569759601e-06
AT5G57260	7.93872106986258	5.17905028023399	1.28344204284751	4.0352817714647	5.45368087653831e-05	0.000445817976986591
AT4G02360	646.53395183419	5.1736700789981	0.564176177986114	9.17030934816508	4.71663541223326e-20	4.40714144713572e-18
AT2G04090	2.84369836887622	5.17298213798041	1.50497721890122	3.43724946332223	0.000587654092912096	0.0034148293957055
AT2G00920	113.351173043096	5.17198996932401	1.0013915022666	5.1648031340564	2.40692112311538e-07	3.80387608493431e-06
AT1G79680	26.8449117382643	5.17078151893473	0.852519935000323	6.06529103502169	1.31714921141559e-09	3.30942468560527e-08
AT4G21680	48.0558793679256	5.16796048120873	0.743607618146385	6.94984875772397	3.6567803269192e-12	1.47866325874545e-10
AT3G25795	2.82301374368581	5.15406881311688	1.46602477915637	3.51567646495227	0.00043863515316572	0.00266441601843969
AT3G28290	533.7515066489	5.13891974778815	0.52271465286895	9.83121425730634	8.26165568306702e-23	9.68803053674854e-21
AT1G14250	43663.336747777	5.13722753492388	0.222411448486108	23.0978556629685	4.86553193809816e-118	2.28222641088432e-114
AT1G05575	29.9412661309787	5.11717405578603	0.843293581740334	6.06808134982545	1.29447337588592e-09	3.27147457808756e-08
AT3G48520	172.512822765549	5.10981069793165	0.850750752176101	6.0062370616323	1.89878507566447e-09	4.63394447237864e-08
AT2G39310	215.219892817436	5.08964975500492	0.874027590013688	5.82321406458715	5.77265383485155e-09	1.2906201181008e-07
AT4G08870	103006.558370529	5.07660571647371	0.39062115101629	12.9962386912889	1.2851002460327e-38	4.78404064606426e-36
AT4G23700	25.8548576532901	5.07392394657037	0.704719028974903	7.19992470467413	6.0245818901627e-13	2.70679155306486e-11
AT1G54010	394.176549147441	5.06720127155956	0.64644357739653	7.83858243586714	4.55661042747628e-15	2.60649230135613e-13
AT1G73330	1126.76323682331	5.06243516302298	0.295587508718492	17.1266884212089	9.38467506856948e-66	1.1004939219158e-62
AT5G05300	4.47612289847102	5.05788911126503	1.34704611070615	3.75480027822772	0.000173479754274253	0.00121234227562398
AT5G19100	121.107849104184	5.04734751396943	0.404329338955856	12.4832581454607	9.21377169588693e-36	3.04352940258643e-33
AT1G52030	3007.43624179693	5.04137018188527	0.4978083939107	10.1271297221027	4.18761438980842e-24	5.61212115909583e-22
AT1G07777	2.58447386600009	5.02185742270082	1.34062351224711	3.7459117916583	0.00017973974394932	0.00125050021205678
AT3G44870	82.0653007371412	5.00566627866723	1.07088096308066	4.67434425602934	2.9489432035521e-06	3.49300833095492e-05
AT3G57950	4.25205334608702	4.97810659981275	1.33924735419478	3.71709272691139	0.000201528492146308	0.00137237158139006
AT4G08867	4.24400236957884	4.97651907407156	1.31081187409267	3.79651662639709	0.000146743525036557	0.0010495809370791
AT3G48850	14.2752464552835	4.9699794513972	1.15715366180827	4.29500386632375	1.7469029211056e-05	0.000167293238908492
AT3G25760	14815.5762065857	4.95089707520926	0.481296561432339	10.2865831006051	8.09998777220919e-25	1.14439164591339e-22
AT3G47050	6.81683252036072	4.92025060854997	1.17400612115684	4.19099229542488	2.77737092433506e-05	0.000248997248808984
AT2G44070	3.99045939062654	4.90548298788545	1.26798649589283	3.86871863681115	0.000109408805072287	0.000817967709710026
AT4G37140	116.350303935558	4.87638538631405	0.667308654193384	7.30754105415945	2.72075213127727e-13	1.27619599469692e-11
AT1G02940	32.4449663199723	4.80773960352789	0.715719426886197	6.7173523910681	1.85056067772223e-11	6.60596644971376e-10
AT1G18520	2.20431132505936	4.80286462164439	1.56199503586728	3.07482707137905	0.00210624637894868	0.00993120151296407
AT5G07475	2.19974299222359	4.80195140739797	1.4954157902576	3.21111455334491	0.00132221215839357	0.00676627574750259
AT2G47180	14886.0095463262	4.79554845878841	0.280387165312948	17.1033094665227	1.40211324584545e-65	1.56589342641969e-62
AT1G13710	8.7960093988394	4.79029418557651	1.072816233727	4.46515818364797	8.00096157816286e-06	8.48695395263019e-05
AT4G05625	3.73521299666408	4.78020262699431	1.23799869405977	3.86123398185389	0.000112815799294575	0.00083889313280142
AT3G27415	42.827116333989	4.75548487943298	0.734167682898672	6.47738247025145	9.33274151630269e-11	2.96988855877676e-09
AT4G23600	90793.281726636	4.71660574343303	0.399833110139667	11.7964361225249	4.07194237254386e-32	1.03803548329643e-29
AT3G27416	41.3394227331675	4.70259058424946	0.734152322091244	6.4054698769515	1.49906981709047e-10	4.56593304158738e-09
AT2G33350	5.74517256548817	4.6957250009582	1.25758447900357	3.7339241055828	0.00018851932348802	0.0013011605926323
AT5G22540	5.56887358440747	4.69237555728194	1.24484826558908	3.76943575132143	0.000163617018586952	0.00115234532640234
AT4G37150	892.529270397239	4.6372393683871	0.295775964118845	15.6782157137144	2.13158299170826e-55	1.56225049701668e-52
AT4G07815	120.154485534929	4.59452419459672	0.288105565779592	15.9473635372655	2.97180460066689e-57	2.68068204997848e-54
AT4G36510	3.18859167791658	4.56562096252917	1.32796900379524	3.43804783807526	0.000585924176804928	0.00340646497734407
AT5G23820	3204.42216658737	4.55731884710309	0.393052197980305	11.5946911644836	4.38444329889359e-31	1.06008606895826e-28
AT1G07373	119.975278116805	4.55508604013956	1.14281289754533	3.98585459607914	6.72376799225347e-05	0.000536551652678873
AT5G26220	593.596383639755	4.55303758605583	0.593867642000159	7.66675478515903	1.76402563988624e-14	9.31794894870538e-13
AT2G22930	118.453879246208	4.5380518664352	0.375467077903	12.0864175143675	1.24602456020777e-33	3.74654025776318e-31
AT1G32960	12.608203128477	4.53708402273644	1.14330997238773	3.96837614672512	7.23640501230479e-05	0.000571817408199408
AT1G43160	48.7894610928534	4.50165185266776	1.3399490365645	3.35956945363354	0.000780640263487661	0.00435084508069775
AT2G06255	272.47112753582	4.48685845469506	0.371735248771674	12.0700376666485	1.52064687742047e-33	4.5143963564737e-31
AT2G09670	11.7738308632334	4.43661270083074	0.812001923713819	5.46379580055573	4.66059628573908e-08	8.75139829379012e-07
AT2G41800	33.2968194321279	4.43254359238417	1.22256518880842	3.62560919692503	0.000288281046243579	0.00186690673262853
AT1G80840	559.359183097489	4.42343369430903	0.741737384257893	5.96361163423719	2.46722753742752e-09	5.91655290749362e-08
AT3G01055	17.4401850061738	4.42221199912008	1.00736076178825	4.38989899831899	1.13403320927679e-05	0.000115186144898954
AT1G65890	422.566524813349	4.41000436336215	0.303434703546206	14.5336189691652	7.4194796624049e-48	4.57918569795743e-45
AT4G27860	1273.716850203	4.40588541427597	0.272400146242895	16.1743136890511	7.65459729029479e-59	7.48013626038682e-56
AT4G30540	9.47552956746054	4.39487475378899	0.854409523159333	5.14375675207616	2.69298178966378e-07	4.21337571133987e-06
AT1G19550	1926.66380071164	4.37184796210071	0.382548621246115	11.4282151844119	3.02257632809019e-30	6.75128405930468e-28
AT4G18440	79979.7504941439	4.3587923515683	0.227941926302514	19.122380960243	1.64427353708217e-81	3.21359560543235e-78
AT5G59580	23.3568982179669	4.35874653534459	0.658405605335527	6.62015405097189	3.58824727762574e-11	1.21086566046268e-09
AT1G76790	1830.75690112175	4.3560670091945	0.411079410448472	10.5966557761728	3.08826758173173e-26	4.79663176121551e-24
AT4G17480	76.0266369385972	4.35117077546589	0.403062651523632	10.7952715515017	3.62389652279907e-27	6.34263023501542e-25
AT2G32487	292.23730922327	4.34501606026656	0.21629316609375	20.0885499007549	9.29368949959948e-90	2.42183222037896e-86
AT3G11340	12.3967476167285	4.33479494586289	1.18204089786598	3.6672123220853	0.000245209179357429	0.00162638316840209
AT1G32910	2.6995811160655	4.33088803286232	1.37042684323499	3.16024752013683	0.00157635160325927	0.00779796965856141
AT1G52410	11755.9841610023	4.32820407865306	0.215131567282087	20.1188702027062	5.04442786161055e-90	1.4788370829794e-86
AT5G27060	43.2838187839721	4.30986199425339	1.08654734737115	3.96656621055759	7.29155265083739e-05	0.000575206136293607
AT2G07925	6.24540353953145	4.29670591860801	1.1784606180269	3.64603267422038	0.000266320127988411	0.00174323359243991
AT4G16730	20.062274374266	4.29345234254578	0.867833781348729	4.9473210594236	7.52418176588065e-07	1.06435382726498e-05
AT1G19570	69764.3024788591	4.27486058142134	0.379311360408391	11.2700568124792	1.8445084574874e-29	3.86243364762965e-27
AT3G16470	11190.8466899368	4.26778739228077	0.421747395036196	10.1192975760158	4.53659609686685e-24	6.04527206021694e-22
AT5G03204	150.59892009888	4.25526604524071	0.907441733196587	4.68929947739008	2.74141927649035e-06	3.28872154943878e-05
AT1G09505	50.3710355311784	4.24749643321203	1.09872275448057	3.86584915611405	0.000110703347659201	0.000825826899940878
AT1G19540	1993.73318124344	4.24220646286311	0.284680052794519	14.9016638897602	3.21473005554758e-50	2.09430733313215e-47
AT5G22570	8.44076423454428	4.23609826000434	1.05308631564862	4.02255560352167	5.7570057269028e-05	0.000467841494501217
AT1G28370	122.558885525145	4.2207273858106	0.787902983663367	5.35691255563757	8.4656065636199e-08	1.49844430744587e-06
AT3G28340	4.28947013190941	4.20943202191622	1.19128723204724	3.5335156028511	0.000410071884396269	0.00252227010352628
AT4G39670	5.75351289748451	4.18316336275992	1.26619510561862	3.30372731990317	0.000954085834396793	0.00516055698203597
AT5G36220	1018.2242614946	4.17475853397201	0.258418437919978	16.1550335478181	1.04661619785814e-58	9.81851587534678e-56
AT2G45930	30.7917025642642	4.16633425147658	0.609934817568564	6.83078606347674	8.4450595906745e-12	3.23102744828856e-10
AT2G45220	9.72160273465885	4.15855629365821	0.901878307896074	4.61099491721827	4.00746337584815e-06	4.60044241574972e-05
AT3G02840	26.1221545974463	4.13218828452508	1.20537804016976	3.4281264025211	0.000607762408920735	0.0035142632584857
AT1G08813	13.0827188547858	4.12755978233364	0.79007862088474	5.2242393012882	1.74872508442789e-07	2.84219330596586e-06
AT1G76470	8.03110898212413	4.11883503802598	0.908906664582812	4.53163696397421	5.85283704451329e-06	6.42032681033537e-05
AT3G21680	13.4513395049054	4.11774970021058	0.92223902559756	4.46494844169331	8.00880355857741e-06	8.49143172962549e-05
AT3G10930	22.0522010764652	4.1092446628532	0.845253819055443	4.86155113436247	1.16469485155235e-06	1.57473901752861e-05
AT2G34810	4487.56157533653	4.10919892277548	0.388100545832717	10.5879751185577	3.38842113548625e-26	5.22820005858941e-24
AT4G11320	1700.42875315376	4.06724608802491	0.287974151721993	14.1236498612951	2.71554500758812e-45	1.51637326340391e-42
AT1G44350	6378.18322867954	4.05085465401936	0.667536489757641	6.06836437584121	1.29219470166847e-09	3.26923865568832e-08
AT1G61610	636.127461201956	4.04969661700125	0.453711652139624	8.92570556189948	4.42867105548017e-19	3.73617346274016e-17
AT5G48850	420.289579583349	4.02702496208091	0.582498162948971	6.91336937732745	4.73275471368831e-12	1.89415181399542e-10
AT5G07990	1161.17944828823	4.02671660361396	0.254107305895479	15.8465203880059	1.48583412430206e-56	1.16157559057521e-53
AT5G13330	111.434705083716	4.00960618491017	1.02405902441567	3.91540535195034	9.02524458302006e-05	0.000694224536587634
AT1G67000	31.2808207834323	4.00932041266249	0.642808267493271	6.2371948455135	4.45486977521018e-10	1.24381024807148e-08
AT1G47395	1244.02116196706	4.00263995563562	0.80719788203738	4.95868490825682	7.09719680288943e-07	1.01247297212996e-05
AT1G76650	194.855640309107	3.99762636749247	0.596917822269955	6.69711343563226	2.12576610810605e-11	7.48582470471639e-10
AT1G66100	14323.9215196019	3.99722242514207	0.22900620593627	17.4546467367546	3.17334719146055e-68	4.37791245184261e-65
AT4G20190	16.6813808105922	3.99683431223364	0.71305196917945	5.60524966621021	2.07954983967803e-08	4.23365298524034e-07
AT4G24570	309.434943730752	3.99360061686124	0.876803271224301	4.55472823599857	5.24533462932851e-06	5.83027644841903e-05
AT1G61810	37.8774409555897	3.96722101187144	0.640388175523379	6.19502539788323	5.82756325029354e-10	1.58738491183664e-08
AT3G45140	177865.563747129	3.92664041941348	0.213869875625007	18.3599509184656	2.74855452396703e-75	4.02886557816242e-72
AT4G29780	568.817511934636	3.92585704752294	0.793113536187233	4.94993070777215	7.42399086494212e-07	1.05460240917921e-05
AT1G19020	72.3956627859933	3.92064797490277	0.544082300285692	7.20598330959135	5.76264619784314e-13	2.59906425534645e-11
AT5G13930	7023.91855738411	3.88073940163314	0.275060969615594	14.1086516456936	3.35939811517126e-45	1.83227823244446e-42
AT3G26818	8.2206234867421	3.87979392707342	0.839433967145177	4.621916766447	3.80210570661007e-06	4.38616749321819e-05
AT3G08860	297.018700987424	3.87207843667002	0.522120994172591	7.4160558182613	1.20659663509244e-13	5.83470327480887e-12
AT2G38240	69.3441878142537	3.86577347021935	0.995923631262983	3.88159628797739	0.000103773048291814	0.00078433428990909
AT2G43510	202.211716007905	3.86205102985439	0.648546857271722	5.95492983514114	2.60183431957153e-09	6.21393282045937e-08
AT5G05340	20.9729419918361	3.85298965480313	0.673040498608032	5.72475157553193	1.03585203954768e-08	2.21457045428548e-07
AT5G24290	161.623188755153	3.85100939793288	0.309067068807497	12.4601091044465	1.23201951591246e-35	4.01313245926317e-33
AT1G13609	2764.13612521395	3.84370706176945	0.827647044616278	4.64413796529837	3.41499308608925e-06	3.99261380099956e-05
AT1G53903	11.7802642128317	3.8435085777401	0.830607333143778	4.62734727273927	3.70379175289373e-06	4.28539851902401e-05
AT4G01360	20.7868252071572	3.83718825555529	0.808923989076643	4.74357085136676	2.0998345330269e-06	2.61212431752765e-05
AT1G32650	3.28514139574748	3.83288258265293	1.24214897186838	3.08568671669686	0.00203082671605797	0.00963369315770782
AT5G48710	4.85119801784432	3.79556228857141	1.02537975952837	3.70161616055032	0.000214230538354672	0.00144585577439773
AT2G41240	446.607861980286	3.78717557835545	1.17228082890328	3.23060437821758	0.00123528791609468	0.00640814145015895
AT1G45145	2159.68689068244	3.77771501185088	0.401038031081481	9.41984230688423	4.51765996702503e-21	4.62675455050821e-19
AT5G23830	7.89685776121611	3.75854583264057	1.00779887806219	3.7294602270917	0.000191890390957252	0.00131899335847609
AT1G52400	60226.382730209	3.75700112646157	0.239116117450215	15.7120363383443	1.25095621024885e-55	9.46408903192462e-53
AT5G53820	10.778040182839	3.75388956787448	0.828396744603638	4.5315117331498	5.85630838050031e-06	6.42113139073744e-05
AT5G13220	624.206876464577	3.74463485550141	0.673112628411498	5.56316238537746	2.64929149050861e-08	5.28798581505519e-07
AT5G61890	10.4449045076322	3.73982706137096	0.89663895179254	4.17093976777876	3.03346041208297e-05	0.000268365699904119
AT3G01830	38.330489259621	3.71422866447363	0.709718353858424	5.2333839815203	1.66434488242326e-07	2.72773448829299e-06
AT3G15720	388.023798732919	3.70723449660938	0.536565350880567	6.90919473373631	4.87412504123597e-12	1.93750601003572e-10
AT1G53885	25.3887273826463	3.70693702176467	0.492604871935126	7.52517328381775	5.26504500441359e-14	2.62725745720238e-12
AT1G64210	14.0889006161606	3.67956006588961	0.68753082546128	5.35184740759938	8.70608005019135e-08	1.53429643928345e-06
AT4G37420	6.03571067566356	3.66710885984599	0.931339283251134	3.93745751499367	8.23495060386117e-05	0.000640230790917019
AT4G15440	1286.60838116233	3.66449889325341	0.398977626123991	9.18472278471721	4.1258864799995e-20	3.87057662461713e-18
AT3G28220	29713.8641402366	3.65924624579601	0.21040501203202	17.3914404911568	9.57960468459953e-68	1.24816927037729e-64
AT1G23850	235.668211410843	3.65874396069866	0.332826930264539	10.9929324462735	4.13276345897554e-28	7.69251598439312e-26
AT1G16370	28.4772602094429	3.633364707302	0.627785299407765	5.78759125250244	7.14029002170266e-09	1.56798896890442e-07
AT1G52890	589.643707423041	3.62130462497617	0.471156797312577	7.68598616348458	1.51822916865228e-14	8.12945860557122e-13
AT3G56970	783.408675828223	3.61923661512408	0.993220024243829	3.64394245663696	0.00026849347233409	0.00175452142843449
AT3G49570	123.24869614605	3.59585135128168	0.419401427554581	8.57376993742757	1.00151398245625e-17	7.34015857204576e-16
AT1G11185	49.0926425830332	3.59302825095035	0.337412115808593	10.6487825499088	1.76660291094199e-26	2.7621425380215e-24
AT3G26840	552.787043244532	3.58069323198282	0.485676902001925	7.37258291926889	1.67353436018194e-13	7.96133901609472e-12
AT2G43530	7660.2831458705	3.56477188681465	0.245185141523626	14.5391024295457	6.84847250471716e-48	4.34100609873328e-45
AT4G33150	1106.80311403053	3.55437154654443	0.606719312216309	5.85834581984959	4.67500358153262e-09	1.06552827014271e-07
AT5G41750	112.00304797537	3.53613774065654	0.506363774166567	6.98339399669088	2.88132871061364e-12	1.17727878484359e-10
AT1G65880	12.8924355050707	3.51619847554352	0.745454593778249	4.71685130776656	2.39522608903127e-06	2.93037232478092e-05
AT2G22860	98.8910225397839	3.50517762918546	0.313866250852401	11.1677430104895	5.86522874653365e-29	1.17570264779875e-26
AT2G15390	19.8602861410705	3.50419034218375	0.686154085907086	5.10700207745795	3.27310151523152e-07	5.01070821388543e-06
AT1G43640	17.7794761385384	3.49103098060602	0.844459396008816	4.13404243839993	3.56437612424623e-05	0.000308099310369311
AT2G36640	32.0364280668593	3.48702206666066	0.49979949540782	6.97684191100546	3.01889077924851e-12	1.229202177877e-10
AT5G19470	2183.20833964702	3.45904484259675	0.412525948690634	8.3850357864174	5.07103265713789e-17	3.44727330167696e-15
AT1G66390	7.36520949193259	3.45024497063083	0.922091799871495	3.74175865256764	0.000182736968322724	0.00126834273988542
AT5G56840	84.0371516574846	3.44927011514368	0.4894179770116	7.04769803554217	1.81901843008976e-12	7.65914528561851e-11
AT1G26762	24.8383152942973	3.44224748707831	0.504877490946913	6.81798564761181	9.23258636970673e-12	3.50943027761316e-10
AT1G47400	760.681231701037	3.43998131022852	0.805620289181869	4.26997849535533	1.95491815591563e-05	0.000184427576470995
AT4G31110	156.700774143882	3.40593077510868	0.394502323525033	8.63348723697076	5.95092988813486e-18	4.41668223627933e-16
AT3G28740	3383.75749007039	3.40492872122911	0.552862333970655	6.15872797261286	7.33315640313067e-10	1.95436951275709e-08
AT5G20230	650.720906161831	3.37673205448868	0.608724671315493	5.54722391519198	2.90240945875128e-08	5.71538279060401e-07
AT5G45630	47.1412559317765	3.37054460473762	1.07234293997202	3.14315922556039	0.00167134897637831	0.0081935927138379
AT3G17690	27.2341558627631	3.37000773976615	0.61797960733762	5.45326690355499	4.94527570641968e-08	9.21951916873296e-07
AT1G06620	344.553673539491	3.36509019295046	0.342457735379714	9.82629342338924	8.67531355171882e-23	1.00723826103199e-20
AT3G03325	14.766709848762	3.36116442890373	0.592318689918841	5.67458782933942	1.39022975839975e-08	2.92684546891826e-07
AT2G06050	12593.8210377623	3.35959077927337	0.454545714713528	7.39109548396186	1.45623993117254e-13	6.95584421706507e-12
AT3G57460	14.4742975331466	3.35029949391738	0.608085151314825	5.5095893834494	3.59671721715082e-08	6.94270032048051e-07
AT2G32510	126.084142639992	3.34948254762408	0.331610052632089	10.1006664937876	5.48680054811719e-24	7.22932209297711e-22
AT1G56650	3214.93281470919	3.34694899030952	0.462959217436196	7.22946830790942	4.84888643049132e-13	2.20817346513229e-11
AT3G44970	507.953740351863	3.34124460236937	0.179497437238201	18.614441820333	2.45403952711634e-77	3.83697260196397e-74
AT3G56980	320.57189041773	3.34023546488199	1.01044082431197	3.3057210125654	0.000947323601197717	0.00512989619461788
AT4G10390	309.505684894677	3.32794090550029	0.342072492324318	9.72875919629657	2.27349143153107e-22	2.55120548055972e-20
AT2G23910	17.616897639088	3.32218447777118	0.683093525275945	4.86344015108201	1.15362918652259e-06	1.56122708087215e-05
AT1G07367	55.4805401603196	3.3202854272475	0.875423387427463	3.79277670088819	0.000148972107637082	0.00106292754499923
AT3G06655	33.3815324635413	3.31822947005599	0.619358801921822	5.35752371607505	8.43702959865923e-08	1.49451401191356e-06
AT5G59820	88.1222245196245	3.30264369833884	0.518783369286812	6.36613255910474	1.93853911283057e-10	5.79905074148154e-09
AT1G04980	736.632758770382	3.29582300676512	0.249910283671239	13.1880247517178	1.02844751837779e-39	4.08816604212108e-37
AT1G30135	49.8498875932115	3.29461845471476	0.925777954426039	3.55875665321642	0.00037261456612988	0.00231939064003194
AT4G20860	907.170596231025	3.28214040231489	0.299669786998221	10.952523559989	6.46217475853878e-28	1.18404206728133e-25
AT3G25770	36741.3422176667	3.27064521030341	0.236390886397207	13.8357500162157	1.55110130458172e-43	7.90825628181631e-41
AT1G21240	16.8057711696734	3.26938650026302	0.97321775806021	3.35935762904642	0.000781238942041254	0.00435211327973718
AT1G13470	36.0952271977307	3.26592663653105	0.523210184320158	6.24209301425332	4.31754060854631e-10	1.21123540540953e-08
AT4G15765	421.24857067056	3.2644059731192	0.325013828531652	10.0438987099938	9.77332292263272e-24	1.26637426798069e-21
AT3G61920	158.176243164271	3.25944078341202	0.285965570066407	11.3980182392416	4.27745189651767e-30	9.44493840466168e-28
AT1G07135	173.363009138525	3.25742702767674	0.598643715886284	5.44134506257059	5.28797728924407e-08	9.77911554678486e-07
AT3G09260	732.661639762898	3.25320960606603	0.56085087913318	5.80048944755871	6.61216351973007e-09	1.45610395331671e-07
AT2G37260	88.697140332969	3.24653370298147	0.298597827421543	10.8725965323191	1.55705389686297e-27	2.78760191168911e-25
AT1G27730	182.68497057587	3.24173177186941	0.692300206297293	4.68255208128209	2.83325169934807e-06	3.38331222529584e-05
AT1G13608	53.256365984142	3.24097921692144	0.948332205015983	3.41755684324441	0.000631858979276971	0.00363210505906441
AT4G15280	10.6691705010463	3.2366721345366	0.836299698622997	3.87022994252649	0.000108732747062797	0.000814731347240825
AT5G65300	20.3940429430734	3.23021267752093	0.586156425046643	5.51083727737675	3.57130771777249e-08	6.89933112890595e-07
AT5G10625	238.21792562093	3.22263854926155	0.38283898688623	8.41773868297075	3.83820735565194e-17	2.63208997403815e-15
AT5G38710	951.035236665957	3.22174658548737	0.45891565163914	7.02034583911016	2.21319736094233e-12	9.21955909523634e-11
AT3G07045	25.8799241046921	3.21989561075868	0.584256877225544	5.51109578041934	3.56606591428111e-08	6.89488407977204e-07
AT1G17380	1234.47696204067	3.21967724651196	0.454341595232435	7.0864681558923	1.37577854931281e-12	5.86656987582426e-11
AT1G19180	2719.88284535315	3.2137605212605	0.574565496339891	5.59337541452256	2.22697041679434e-08	4.5025118262998e-07
