"genes","go"
"AT4G24830","GO:0006526"
"AT3G45750","GO:0016779"
"AT3G56050","GO:0004672"
"AT3G56050","GO:0006468"
"AT3G56050","GO:0004672"
"AT3G56050","GO:0006468"
"AT2G47070","GO:0003677"
"AT1G31340","GO:0005515"
"AT1G53230","GO:0003700"
"AT1G53230","GO:0003700"
"AT1G31140","GO:0003677"
"AT1G31140","GO:0046983"
"AT1G31140","GO:0000977"
"AT1G31140","GO:0045944"
"AT1G31140","GO:0005634"
"AT1G31140","GO:0048316"
"AT5G15050","GO:0015020"
"AT5G15050","GO:0016020"
"AT5G15050","GO:0016757"
"AT2G26550","GO:0004392"
"AT2G26550","GO:0006788"
"AT1G44830","GO:0003700"
"AT1G44830","GO:0006355"
"AT5G11530","GO:0009910"
"AT5G11530","GO:0045892"
"AT5G11530","GO:0048367"
"AT5G11530","GO:0009910"
"AT5G11530","GO:0045892"
"AT5G11530","GO:0048367"
"AT5G11530","GO:0009910"
"AT5G11530","GO:0045892"
"AT5G11530","GO:0048367"
"AT5G42470","GO:0070531"
"AT5G42470","GO:0070552"
"AT4G26120","GO:0009862"
"AT4G26120","GO:2000022"
"AT4G26120","GO:2000031"
"AT4G26120","GO:0005515"
"AT4G38230","GO:0005509"
"AT4G38230","GO:0004672"
"AT4G38230","GO:0005524"
"AT4G38230","GO:0006468"
"AT5G09630","GO:0004842"
"AT5G09630","GO:0043161"
"AT1G26150","GO:0004672"
"AT1G26150","GO:0006468"
"AT3G48840","GO:0003676"
"AT1G17070","GO:0003676"
"AT4G33260","GO:0005515"
"AT4G33260","GO:0010997"
"AT4G33260","GO:0097027"
"AT4G33260","GO:1904668"
"AT4G23430","GO:0016491"
"AT4G33920","GO:0016791"
"AT2G25737","GO:0016021"
"AT3G21700","GO:0003924"
"AT3G21700","GO:0005525"
"AT1G48400","GO:0005515"
"AT5G65005","GO:0003676"
"AT5G65005","GO:0004523"
"AT3G05960","GO:0015145"
"AT3G05960","GO:0015749"
"AT3G05960","GO:0016021"
"AT3G05960","GO:0022857"
"AT3G05960","GO:0055085"
"AT5G37020","GO:0003677"
"AT5G37020","GO:0005634"
"AT5G37020","GO:0006355"
"AT5G37020","GO:0009725"
"AT1G64260","GO:0008270"
"AT1G64260","GO:0008270"
"AT2G41020","GO:0005515"
"AT2G32680","GO:0005515"
"AT1G76090","GO:0006694"
"AT1G76090","GO:0008168"
"AT1G76090","GO:0032259"
"AT1G67455","GO:0005515"
"AT2G21150","GO:0005634"
"AT3G05860","GO:0003677"
"AT3G05860","GO:0046983"
"AT3G05860","GO:0000981"
"AT3G05860","GO:0000987"
"AT3G05860","GO:0045944"
"AT5G41180","GO:0004672"
"AT5G41180","GO:0006468"
"AT5G41180","GO:0005515"
"AT5G44110","GO:0005524"
"AT2G16970","GO:0022857"
"AT2G16970","GO:0055085"
"AT2G16970","GO:0022857"
"AT2G16970","GO:0055085"
"AT3G54970","GO:0003824"
"AT4G04540","GO:0004672"
"AT4G04540","GO:0005524"
"AT4G04540","GO:0006468"
"AT5G34940","GO:0016020"
"AT5G34940","GO:0016798"
"AT1G51720","GO:0006520"
"AT1G51720","GO:0016491"
"AT1G51720","GO:0006520"
"AT1G51720","GO:0016491"
"AT3G04910","GO:0004672"
"AT3G04910","GO:0005524"
"AT3G04910","GO:0006468"
"AT3G09970","GO:0016787"
"AT5G67200","GO:0004672"
"AT5G67200","GO:0005524"
"AT5G67200","GO:0006468"
"AT5G67200","GO:0005515"
"AT3G04880","GO:0005975"
"AT3G04880","GO:0016853"
"AT3G48290","GO:0004497"
"AT3G48290","GO:0005506"
"AT3G48290","GO:0016705"
"AT3G48290","GO:0020037"
"AT5G18650","GO:0008270"
"AT5G18650","GO:0046872"
"AT1G35720","GO:0005509"
"AT1G35720","GO:0005544"
"AT3G06160","GO:0003677"
"AT1G59218","GO:0043531"
"AT1G59218","GO:0006952"
"AT1G58848","GO:0043531"
"AT1G58848","GO:0006952"
"AT1G59218","GO:0043531"
"AT1G59218","GO:0006952"
"AT1G58848","GO:0043531"
"AT1G58848","GO:0006952"
"AT1G59218","GO:0043531"
"AT1G59218","GO:0006952"
"AT5G64990","GO:0003924"
"AT5G64990","GO:0005525"
"AT3G27610","GO:0003824"
"AT3G27610","GO:0009058"
"AT3G27610","GO:0003824"
"AT3G27610","GO:0009058"
"AT3G27610","GO:0003824"
"AT3G27610","GO:0009058"
"AT3G27610","GO:0003824"
"AT3G27610","GO:0009058"
"AT2G14260","GO:0004177"
"AT2G14260","GO:0005737"
"AT2G14260","GO:0006508"
"AT2G47340","GO:0004857"
"AT5G43650","GO:0046983"
"AT5G52380","GO:0003676"
"AT5G52380","GO:0008270"
"AT4G25810","GO:0004553"
"AT4G25810","GO:0005975"
"AT4G25810","GO:0010411"
"AT4G25810","GO:0016762"
"AT4G25810","GO:0042546"
"AT4G25810","GO:0005618"
"AT4G25810","GO:0006073"
"AT4G25810","GO:0048046"
"AT2G47970","GO:0006511"
"AT1G73360","GO:0003677"
"AT1G73360","GO:0008289"
"AT4G00840","GO:0016409"
"AT2G24010","GO:0004185"
"AT2G24010","GO:0006508"
"AT5G64520","GO:0000724"
"AT5G64520","GO:0005657"
"AT5G64520","GO:0006281"
"AT5G64520","GO:0033063"
"AT4G04880","GO:0019239"
"AT4G32070","GO:0005515"
"AT4G32070","GO:0005515"
"AT1G61560","GO:0006952"
"AT1G61560","GO:0016021"
"AT3G11240","GO:0004057"
"AT3G11240","GO:0016598"
"AT3G11240","GO:0004057"
"AT3G11240","GO:0016598"
"AT3G11240","GO:0004057"
"AT3G11240","GO:0016598"
"AT5G44560","GO:0007034"
"AT4G18160","GO:0005267"
"AT4G18160","GO:0016020"
"AT4G18160","GO:0071805"
"AT4G04080","GO:0005506"
"AT4G04080","GO:0016226"
"AT4G04080","GO:0051536"
"AT4G39100","GO:0003682"
"AT2G48121","GO:0003723"
"AT2G48121","GO:0004525"
"AT2G48121","GO:0016075"
"AT1G47490","GO:0003676"
"AT3G17550","GO:0008420"
"AT3G17550","GO:0070940"
"AT4G13810","GO:0005515"
"AT1G27180","GO:0043531"
"AT1G27180","GO:0006952"
"AT1G27180","GO:0043531"
"AT1G27180","GO:0006952"
"AT1G27180","GO:0043531"
"AT1G27180","GO:0006952"
"AT3G15350","GO:0016020"
"AT3G15350","GO:0016757"
"AT3G15350","GO:0015020"
"AT3G15350","GO:0016020"
"AT3G15350","GO:0016757"
"AT3G15350","GO:0015020"
"AT3G27440","GO:0005524"
"AT3G27440","GO:0016301"
"AT3G27440","GO:0009116"
"AT1G74550","GO:0004497"
"AT1G74550","GO:0005506"
"AT1G74550","GO:0016705"
"AT1G74550","GO:0020037"
"AT4G16900","GO:0043531"
"AT4G16900","GO:0006952"
"AT4G16900","GO:0003953"
"AT4G16900","GO:0007165"
"AT5G11350","GO:0003824"
"AT5G10790","GO:0008270"
"AT5G10790","GO:0004843"
"AT5G10790","GO:0016579"
"AT5G13850","GO:0005854"
"AT2G20180","GO:0046983"
"AT2G20180","GO:0046983"
"AT2G20180","GO:0046983"
"AT2G20180","GO:0046983"
"AT5G45050","GO:0003700"
"AT5G45050","GO:0006355"
"AT5G45050","GO:0043565"
"AT5G45050","GO:0043531"
"AT1G29400","GO:0003676"
"AT1G29400","GO:0003676"
"AT1G29400","GO:0003676"
"AT2G29450","GO:0005515"
"AT2G29450","GO:0006749"
"AT2G29450","GO:0004364"
"AT3G58160","GO:0003774"
"AT3G58160","GO:0005524"
"AT3G58160","GO:0016459"
"AT3G58160","GO:0005515"
"AT3G20920","GO:0015031"
"AT3G20920","GO:0030176"
"AT5G43420","GO:0016567"
"AT5G43420","GO:0016740"
"AT2G42330","GO:0003676"
"AT2G42330","GO:0003676"
"AT2G42330","GO:0003676"
"AT5G57930","GO:0003723"
"AT1G33400","GO:0005515"
"AT5G53370","GO:0030599"
"AT5G53370","GO:0042545"
"AT5G53370","GO:0004857"
"AT5G21326","GO:0004672"
"AT5G21326","GO:0005524"
"AT5G21326","GO:0006468"
"AT5G21326","GO:0007165"
"AT5G42270","GO:0005524"
"AT5G42270","GO:0016887"
"AT5G42270","GO:0004176"
"AT5G42270","GO:0004222"
"AT5G42270","GO:0006508"
"AT3G61390","GO:0004842"
"AT3G61390","GO:0016567"
"AT1G51805","GO:0004672"
"AT1G51805","GO:0005524"
"AT1G51805","GO:0006468"
"AT1G51805","GO:0005515"
"AT4G21000","GO:0004089"
"AT4G21000","GO:0008270"
"AT4G05130","GO:0005337"
"AT4G05130","GO:0016021"
"AT4G05130","GO:1901642"
"AT5G63710","GO:0004672"
"AT5G63710","GO:0005524"
"AT5G63710","GO:0006468"
"AT5G63710","GO:0005515"
"AT1G65960","GO:0016830"
"AT1G65960","GO:0019752"
"AT1G65960","GO:0030170"
"AT1G65960","GO:0004351"
"AT1G65960","GO:0006536"
"AT2G05790","GO:0004553"
"AT2G05790","GO:0005975"
"AT1G19870","GO:0005515"
"AT4G25900","GO:0005975"
"AT4G25900","GO:0016853"
"AT2G45510","GO:0004497"
"AT2G45510","GO:0005506"
"AT2G45510","GO:0016705"
"AT2G45510","GO:0020037"
"AT3G62200","GO:0005777"
"AT3G62200","GO:0010468"
"AT4G17950","GO:0003680"
"AT3G04720","GO:0004540"
"AT3G04720","GO:0006952"
"AT3G04720","GO:0042742"
"AT3G04720","GO:0050832"
"AT3G04720","GO:0008061"
"AT3G56730","GO:0005777"
"AT3G56730","GO:0010468"
"AT2G37678","GO:0009639"
"AT4G32630","GO:0005096"
"AT4G32630","GO:0005096"
"AT4G32630","GO:0005096"
"AT4G32630","GO:0005096"
"AT4G32630","GO:0005096"
"AT4G18890","GO:0003700"
"AT4G18890","GO:0006351"
"AT4G18890","GO:0009742"
"AT1G04120","GO:0140359"
"AT1G04120","GO:0005524"
"AT1G04120","GO:0016021"
"AT1G04120","GO:0055085"
"AT1G64540","GO:0005515"
"AT1G64540","GO:0005515"
"AT2G42740","GO:0003735"
"AT2G42740","GO:0005840"
"AT2G42740","GO:0006412"
"AT4G35733","GO:0005515"
"AT1G78490","GO:0004497"
"AT1G78490","GO:0005506"
"AT1G78490","GO:0016705"
"AT1G78490","GO:0020037"
"AT5G06170","GO:0022857"
"AT5G06170","GO:0055085"
"AT5G16410","GO:0016747"
"AT3G47990","GO:0004842"
"AT3G47990","GO:0010182"
"AT1G79560","GO:0004176"
"AT1G79560","GO:0004222"
"AT1G79560","GO:0005524"
"AT1G79560","GO:0006508"
"AT1G79560","GO:0016887"
"AT4G02900","GO:0016020"
"AT4G02900","GO:0005227"
"AT4G38092","GO:0005049"
"AT4G38092","GO:0051169"
"AT5G45810","GO:0004672"
"AT5G45810","GO:0005524"
"AT5G45810","GO:0006468"
"AT5G45810","GO:0007165"
"AT4G15060","GO:0005515"
"AT1G05530","GO:0008194"
"AT1G50680","GO:0003700"
"AT1G50680","GO:0006355"
"AT1G50680","GO:0003677"
"AT1G61950","GO:0004672"
"AT1G61950","GO:0005524"
"AT1G61950","GO:0006468"
"AT1G61950","GO:0005509"
"AT5G26760","GO:0008420"
"AT5G26760","GO:0043175"
"AT5G26760","GO:0070940"
"AT2G20830","GO:0005542"
"AT2G20830","GO:0016740"
"AT5G37540","GO:0004190"
"AT5G37540","GO:0006508"
"AT1G70300","GO:0015079"
"AT1G70300","GO:0016020"
"AT1G70300","GO:0071805"
"AT2G17050","GO:0043531"
"AT2G17050","GO:0006952"
"AT2G17050","GO:0003953"
"AT2G17050","GO:0007165"
"AT4G19380","GO:0016614"
"AT4G19380","GO:0050660"
"AT5G45600","GO:0006355"
"AT5G66005","GO:0017111"
"AT5G66005","GO:0017111"
"AT5G66005","GO:0017111"
"AT1G17340","GO:0043813"
"AT1G17340","GO:0046856"
"AT1G17340","GO:0016791"
"AT1G60986","GO:0007165"
"AT2G31450","GO:0006284"
"AT2G31450","GO:0003677"
"AT3G05155","GO:0008643"
"AT3G05155","GO:0051119"
"AT3G05155","GO:0016021"
"AT3G05155","GO:0022857"
"AT3G05155","GO:0055085"
"AT1G17540","GO:0004672"
"AT1G17540","GO:0006468"
"AT3G55480","GO:0016192"
"AT3G55480","GO:0030123"
"AT3G55480","GO:0006886"
"AT3G55480","GO:0030117"
"AT4G13390","GO:0005199"
"AT4G13390","GO:0009664"
"AT4G03170","GO:0003677"
"AT3G58510","GO:0003676"
"AT3G58510","GO:0005524"
"AT3G58510","GO:0003724"
"AT3G58510","GO:0003676"
"AT3G58510","GO:0005524"
"AT3G58510","GO:0003724"
"AT3G58510","GO:0003676"
"AT3G58510","GO:0005524"
"AT3G58510","GO:0003724"
"AT1G10745","GO:0010098"
"AT4G28220","GO:0016491"
"AT4G28220","GO:0003954"
"AT4G28220","GO:0006116"
"AT3G17660","GO:0005096"
"AT1G01300","GO:0004190"
"AT1G01300","GO:0006508"
"AT3G13400","GO:0005507"
"AT3G13400","GO:0016491"
"AT3G13400","GO:0005507"
"AT3G13400","GO:0016491"
"AT4G19810","GO:0005975"
"AT4G19810","GO:0005975"
"AT2G30890","GO:0140575"
"AT5G57950","GO:0070682"
"AT5G57950","GO:0005515"
"AT2G27520","GO:0005515"
"AT5G10180","GO:0008272"
"AT5G10180","GO:0015116"
"AT5G10180","GO:0016021"
"AT5G10180","GO:0008271"
"AT5G10180","GO:0016020"
"AT5G10180","GO:0055085"
"AT5G40820","GO:0004674"
"AT5G40820","GO:0005515"
"AT1G22360","GO:0008194"
"AT1G12650","GO:0000469"
"AT1G12650","GO:0000469"
"AT1G12650","GO:0000469"
"AT1G12650","GO:0000469"
"AT2G35520","GO:0008250"
"AT2G35520","GO:0016021"
"AT2G35520","GO:0008250"
"AT2G35520","GO:0016021"
"AT3G05330","GO:0008017"
"AT3G05330","GO:2000694"
"AT5G28450","GO:0009765"
"AT5G28450","GO:0016020"
"AT3G52300","GO:0000276"
"AT3G52300","GO:0015078"
"AT3G52300","GO:0015986"
"ATCG00860","GO:0005524"
"ATCG00860","GO:0016887"
"ATCG01280","GO:0005524"
"ATCG01280","GO:0016887"
"AT3G18960","GO:0003677"
"AT4G11660","GO:0003700"
"AT4G11660","GO:0006355"
"AT4G11660","GO:0043565"
"AT1G69220","GO:0004672"
"AT1G69220","GO:0005524"
"AT1G69220","GO:0006468"
"AT2G18328","GO:0003700"
"AT5G40220","GO:0000981"
"AT5G40220","GO:0000987"
"AT5G40220","GO:0045944"
"AT5G40220","GO:0003677"
"AT5G40220","GO:0046983"
"AT2G28605","GO:0005509"
"AT2G28605","GO:0009523"
"AT2G28605","GO:0009654"
"AT2G28605","GO:0015979"
"AT2G28605","GO:0019898"
"AT3G25820","GO:0010333"
"AT3G25820","GO:0016829"
"AT3G25820","GO:0016102"
"AT3G25820","GO:0000287"
"AT3G47520","GO:0016491"
"AT3G47520","GO:0006099"
"AT3G47520","GO:0030060"
"AT3G47520","GO:0016616"
"AT2G39460","GO:0003735"
"AT2G39460","GO:0005840"
"AT2G39460","GO:0006412"
"AT2G39460","GO:0003735"
"AT2G39460","GO:0005840"
"AT2G39460","GO:0006412"
"AT5G02600","GO:0046872"
"AT4G00160","GO:0005515"
"AT4G37070","GO:0006629"
"AT4G37070","GO:0006629"
"AT3G04220","GO:0043531"
"AT3G04220","GO:0006952"
"AT3G04220","GO:0003953"
"AT3G04220","GO:0007165"
"AT3G15180","GO:0043248"
"AT5G65310","GO:0003677"
"AT5G65310","GO:0006355"
"AT5G65310","GO:0043565"
"AT1G19150","GO:0009765"
"AT1G19150","GO:0016020"
"AT5G43360","GO:0016021"
"AT5G43360","GO:0022857"
"AT5G43360","GO:0055085"
"AT3G45870","GO:0016021"
"AT3G45870","GO:0022857"
"AT3G45870","GO:0016020"
"AT5G44030","GO:0016020"
"AT5G44030","GO:0016760"
"AT5G44030","GO:0030244"
"AT3G53420","GO:0015267"
"AT3G53420","GO:0016020"
"AT3G53420","GO:0055085"
"AT3G53420","GO:0015267"
"AT3G53420","GO:0016020"
"AT3G53420","GO:0055085"
"AT4G01020","GO:0003676"
"AT4G01020","GO:0005524"
"AT4G01020","GO:0004386"
"AT4G01020","GO:0046872"
"AT1G52540","GO:0004672"
"AT1G52540","GO:0006468"
"AT3G03305","GO:0016787"
"AT1G74140","GO:0004252"
"AT1G74140","GO:0016021"
"AT1G68660","GO:0030163"
"AT1G68660","GO:0006508"
"AT1G20700","GO:0003700"
"AT1G20700","GO:0003677"
"AT3G10180","GO:0005524"
"AT3G10180","GO:0007018"
"AT3G10180","GO:0008017"
"AT3G10180","GO:1990939"
"AT1G11080","GO:0004185"
"AT1G11080","GO:0006508"
"AT4G21670","GO:0008420"
"AT4G21670","GO:0070940"
"AT5G22950","GO:0007034"
"AT4G36580","GO:0005739"
"AT4G36580","GO:0007005"
"AT4G36580","GO:0005524"
"AT4G36580","GO:0016887"
"AT3G05520","GO:0008290"
"AT3G05520","GO:0051016"
"AT1G80140","GO:0004650"
"AT1G80140","GO:0005975"
"AT1G43245","GO:0005515"
"AT3G56730","GO:0005777"
"AT3G56730","GO:0010468"
"AT2G16870","GO:0006952"
"AT2G16870","GO:0043531"
"AT2G16870","GO:0003953"
"AT2G16870","GO:0007165"
"AT1G20340","GO:0005507"
"AT1G20340","GO:0009055"
"AT4G19510","GO:0005515"
"AT4G19510","GO:0003953"
"AT4G19510","GO:0007165"
"AT4G19510","GO:0006952"
"AT4G19510","GO:0043531"
"AT4G19510","GO:0005515"
"AT4G19510","GO:0003953"
"AT4G19510","GO:0007165"
"AT4G19510","GO:0006952"
"AT4G19510","GO:0043531"
"AT4G19510","GO:0005515"
"AT4G19510","GO:0003953"
"AT4G19510","GO:0007165"
"AT4G19510","GO:0006952"
"AT4G19510","GO:0043531"
"AT1G54330","GO:0003677"
"AT1G54330","GO:0006355"
"AT1G79670","GO:0004674"
"AT1G79670","GO:0016021"
"AT1G79670","GO:0030247"
"AT1G79670","GO:0004672"
"AT1G79670","GO:0005524"
"AT1G79670","GO:0006468"
"AT4G15215","GO:0016020"
"AT4G15215","GO:0005524"
"AT4G15215","GO:0140359"
"AT1G24650","GO:0004672"
"AT1G24650","GO:0005524"
"AT1G24650","GO:0006468"
"AT1G24650","GO:0005515"
"AT3G01160","GO:0005634"
"AT3G01160","GO:0006364"
"AT5G05460","GO:0005737"
"AT5G05460","GO:0033925"
"AT2G45560","GO:0004497"
"AT2G45560","GO:0005506"
"AT2G45560","GO:0016705"
"AT2G45560","GO:0020037"
"AT5G17770","GO:0016491"
"AT3G25750","GO:0005515"
"AT4G24480","GO:0004672"
"AT4G24480","GO:0006468"
"AT1G15950","GO:0003824"
"AT1G53380","GO:0009639"
"AT1G53380","GO:0009959"
"AT1G53380","GO:0009639"
"AT1G53380","GO:0009959"
"AT1G53380","GO:0009639"
"AT1G53380","GO:0009959"
"AT1G53380","GO:0009639"
"AT1G53380","GO:0009959"
"AT1G53380","GO:0009639"
"AT1G53380","GO:0009959"
"AT3G26570","GO:0005315"
"AT3G26570","GO:0006817"
"AT3G26570","GO:0016020"
"AT2G02810","GO:0055085"
"AT4G01450","GO:0016021"
"AT4G01450","GO:0022857"
"AT4G01450","GO:0016020"
"AT1G17590","GO:0003700"
"AT1G17590","GO:0006355"
"AT1G17590","GO:0003700"
"AT1G17590","GO:0006355"
"AT1G17590","GO:0003700"
"AT1G17590","GO:0006355"
"AT1G17590","GO:0003700"
"AT1G17590","GO:0006355"
"AT1G80360","GO:0009058"
"AT1G80360","GO:0030170"
"AT1G80360","GO:0009058"
"AT1G80360","GO:0030170"
"AT1G80360","GO:0009058"
"AT1G80360","GO:0030170"
"AT1G80360","GO:0009058"
"AT1G80360","GO:0030170"
"AT1G76970","GO:0035091"
"AT1G76970","GO:0043130"
"AT1G76970","GO:0043328"
"AT5G54062","GO:0009567"
"AT2G11200","GO:0005515"
"AT4G37460","GO:0005515"
"AT4G37460","GO:0045892"
"AT5G11330","GO:0071949"
"AT2G33720","GO:0003677"
"AT2G23340","GO:0003700"
"AT2G23340","GO:0006355"
"AT5G64640","GO:0030599"
"AT5G64640","GO:0042545"
"AT5G64640","GO:0004857"
"AT3G07560","GO:0005777"
"AT3G07560","GO:0016021"
"AT3G07560","GO:0016560"
"AT2G02390","GO:0005515"
"AT2G02390","GO:0006749"
"AT4G33040","GO:0097573"
"AT1G11680","GO:0004497"
"AT1G11680","GO:0005506"
"AT1G11680","GO:0016705"
"AT1G11680","GO:0020037"
"AT5G38620","GO:0003677"
"AT5G38620","GO:0046983"
"AT5G38620","GO:0000981"
"AT5G38620","GO:0000987"
"AT5G38620","GO:0045944"
"AT5G55230","GO:0000226"
"AT5G55230","GO:0008017"
"AT2G24650","GO:0003677"
"AT5G57815","GO:0005739"
"AT5G57815","GO:0045277"
"AT5G16300","GO:0006891"
"AT5G16300","GO:0017119"
"AT3G20557","GO:0010089"
"AT4G17410","GO:0006397"
"AT4G17410","GO:0016567"
"AT4G17410","GO:0061630"
"AT4G17410","GO:0008270"
"AT4G17410","GO:0006397"
"AT4G17410","GO:0016567"
"AT4G17410","GO:0061630"
"AT4G17410","GO:0008270"
"AT4G38860","GO:0009733"
"AT2G01770","GO:0005384"
"AT2G01770","GO:0030026"
"AT1G67500","GO:0006281"
"AT1G67500","GO:0016035"
"AT1G67500","GO:0019985"
"AT1G67500","GO:0000166"
"AT1G67500","GO:0003677"
"AT1G67500","GO:0006281"
"AT1G67500","GO:0016035"
"AT1G67500","GO:0019985"
"AT1G67500","GO:0000166"
"AT1G67500","GO:0003677"
"AT5G09990","GO:0045087"
"AT2G44680","GO:0005956"
"AT2G44680","GO:0019887"
"AT1G33670","GO:0005515"
"AT1G70630","GO:0016757"
"AT1G14450","GO:0005739"
"AT1G14450","GO:0022900"
"AT2G22010","GO:0005515"
"AT2G22010","GO:0004842"
"AT2G22010","GO:0000151"
"AT2G22010","GO:0006511"
"AT2G22010","GO:0016567"
"AT2G22010","GO:0034450"
"AT5G56030","GO:0005524"
"AT5G56030","GO:0006457"
"AT5G56030","GO:0016887"
"AT5G56030","GO:0051082"
"AT1G67460","GO:0003924"
"AT1G67460","GO:0005525"
"AT5G16540","GO:0046872"
"AT1G68550","GO:0003700"
"AT1G68550","GO:0006355"
"AT1G68550","GO:0003700"
"AT1G68550","GO:0006355"
"AT2G22250","GO:0009058"
"AT2G22250","GO:0030170"
"AT5G24190","GO:0006629"
"AT3G61340","GO:0005515"
"AT2G36880","GO:0004478"
"AT2G36880","GO:0006556"
"AT2G36880","GO:0005524"
"AT2G36880","GO:0004478"
"AT2G36880","GO:0006556"
"AT2G36880","GO:0005524"
"AT3G50630","GO:0004861"
"AT3G50630","GO:0005634"
"AT3G50630","GO:0051726"
"AT3G50630","GO:0045736"
"AT2G38290","GO:0008519"
"AT2G38290","GO:0015696"
"AT2G38290","GO:0016020"
"AT5G25170","GO:0008233"
"AT2G47390","GO:0006508"
"AT2G47390","GO:0008236"
"AT1G10470","GO:0000160"
"AT5G12150","GO:0007165"
"AT5G46280","GO:0003677"
"AT5G46280","GO:0005524"
"AT5G46280","GO:0032508"
"AT2G26010","GO:0006952"
"AT2G05840","GO:0019773"
"AT2G05840","GO:0006511"
"AT2G05840","GO:0005839"
"AT2G05840","GO:0051603"
"AT3G03900","GO:0000103"
"AT3G03900","GO:0004020"
"AT3G03900","GO:0005524"
"AT3G04030","GO:0003700"
"AT5G47080","GO:0005956"
"AT5G47080","GO:0019887"
"AT1G09510","GO:0003824"
"AT2G14510","GO:0004672"
"AT2G14510","GO:0006468"
"AT3G54450","GO:0016020"
"AT3G54450","GO:0022857"
"AT3G54450","GO:0055085"
"AT3G54450","GO:0042937"
"AT3G54450","GO:0042938"
"AT3G54450","GO:0071916"
"AT5G41500","GO:0005515"
"AT3G43790","GO:0022857"
"AT3G43790","GO:0055085"
"AT3G43790","GO:0022857"
"AT3G43790","GO:0055085"
"AT1G75890","GO:0016788"
"AT5G39630","GO:0006886"
"AT5G39630","GO:0016020"
"AT1G30930","GO:0005515"
"AT4G38200","GO:0005085"
"AT4G38200","GO:0032012"
"AT3G52380","GO:0003676"
"AT5G06580","GO:0003824"
"AT5G06580","GO:0050660"
"AT5G06580","GO:0016491"
"AT3G27430","GO:0005839"
"AT3G27430","GO:0051603"
"AT3G02010","GO:0008270"
"AT3G25810","GO:0010333"
"AT3G25810","GO:0016102"
"AT3G25810","GO:0000287"
"AT3G25810","GO:0016829"
"AT5G38340","GO:0006952"
"AT5G38340","GO:0043531"
"AT4G04510","GO:0004672"
"AT4G04510","GO:0005524"
"AT4G04510","GO:0006468"
"AT4G14090","GO:0008194"
"AT1G18520","GO:0016021"
"AT1G18520","GO:0009734"
"AT5G40910","GO:0043531"
"AT5G40910","GO:0006952"
"AT5G40910","GO:0043531"
"AT5G40910","GO:0006952"
"AT1G15150","GO:0042910"
"AT1G15150","GO:1990961"
"AT1G15150","GO:0015297"
"AT1G15150","GO:0016020"
"AT1G15150","GO:0055085"
"AT1G12390","GO:0016192"
"AT3G25560","GO:0005515"
"AT3G25560","GO:0004672"
"AT3G25560","GO:0005524"
"AT3G25560","GO:0006468"
"AT1G47765","GO:0005515"
"AT1G05785","GO:0016192"
"AT1G05785","GO:0016192"
"AT1G05785","GO:0016192"
"AT2G21880","GO:0003924"
"AT2G21880","GO:0005525"
"AT4G26700","GO:0005515"
"AT4G26700","GO:0051015"
"AT4G26700","GO:0051017"
"AT5G04970","GO:0004857"
"AT5G04970","GO:0030599"
"AT5G04970","GO:0042545"
"AT2G13985","GO:0003677"
"AT5G03370","GO:0003998"
"AT5G26250","GO:0015145"
"AT5G26250","GO:0015749"
"AT5G26250","GO:0016021"
"AT5G26250","GO:0022857"
"AT5G26250","GO:0055085"
"AT2G26020","GO:0006952"
"AT1G54730","GO:0016021"
"AT1G54730","GO:0022857"
"AT1G54730","GO:0055085"
"AT1G54730","GO:0016021"
"AT1G54730","GO:0022857"
"AT1G54730","GO:0055085"
"AT5G45650","GO:0006508"
"AT5G45650","GO:0008236"
"AT5G45650","GO:0006508"
"AT5G45650","GO:0008236"
"AT1G04110","GO:0006508"
"AT1G04110","GO:0008236"
"AT1G61940","GO:0005515"
"AT4G36190","GO:0006508"
"AT4G36190","GO:0008236"
"AT1G09230","GO:0003676"
"AT2G37270","GO:0006412"
"AT2G37270","GO:0003735"
"AT2G37270","GO:0015935"
"AT2G37270","GO:0006412"
"AT2G37270","GO:0003735"
"AT2G37270","GO:0015935"
"AT3G14600","GO:0003735"
"AT3G14600","GO:0005840"
"AT3G14600","GO:0006412"
"AT4G32670","GO:0008270"
"AT4G32670","GO:0008270"
"AT3G23600","GO:0016787"
"AT5G10710","GO:0000776"
"AT5G10710","GO:0034508"
"AT3G43610","GO:0043015"
"AT3G43610","GO:0000226"
"AT3G43610","GO:0000922"
"AT3G43610","GO:0005815"
"AT3G43610","GO:0007020"
"AT4G08290","GO:0016020"
"AT4G08290","GO:0016021"
"AT4G08290","GO:0022857"
"AT3G44460","GO:0003700"
"AT3G44460","GO:0045893"
"AT3G44460","GO:0006355"
"AT5G45210","GO:0003953"
"AT5G45210","GO:0007165"
"AT5G45210","GO:0043531"
"AT5G45210","GO:0006952"
"AT1G49190","GO:0000160"
"AT4G33950","GO:0004672"
"AT4G33950","GO:0005524"
"AT4G33950","GO:0006468"
"AT5G53070","GO:0003735"
"AT5G53070","GO:0005840"
"AT5G53070","GO:0006412"
"AT1G70430","GO:0004672"
"AT1G70430","GO:0005524"
"AT1G70430","GO:0006468"
"AT3G26600","GO:0005515"
"AT5G26110","GO:0004672"
"AT5G26110","GO:0005524"
"AT5G26110","GO:0006468"
"AT5G26110","GO:0004674"
"AT5G26110","GO:0004672"
"AT5G26110","GO:0005524"
"AT5G26110","GO:0006468"
"AT5G26110","GO:0004674"
"AT2G22750","GO:0046983"
"AT4G19520","GO:0006952"
