,root_control_1,root_control_2,root_control_3,root_auxin_1,root_auxin_2,root_auxin_3
AT5G16420,339.253533665089,399.812929041172,367.540975975052,479.251410376077,425.857601290129,493.166444129436
AT5G16430,1.00668704351658,0,0,1.98447788975601,2.08243325814244,0
AT5G16440,6085.42317805775,6870.61446655326,6030.36338155864,5772.84618130024,7408.25631584174,5696.63869596695
AT5G16450,3024.08787872382,3502.49342796399,3259.08760160945,2782.23800143793,3467.25137480716,3139.17429676545
AT5G16453,44.2942299147297,27.5353256915408,37.8474689219162,84.3403103146306,43.7310984209913,43.24215167732
AT5G16460,0,0,0,0,0,0
AT5G16470,11930.248152715,11630.9215721068,11378.6312676579,14270.3805052355,15615.1257861811,13279.458865097
AT5G16480,1026.82078438692,997.880203061438,851.147523310648,804.705784296063,1091.19502726664,1013.10183929721
AT5G16486,14.0936186092322,14.3183693596012,29.4369202726015,13.8913452282921,30.1952822430654,12.3549004792343
AT5G16490,139.929499048805,177.327497453523,225.402703801634,148.835841731701,124.945995488546,183.264357108642
AT5G16500,0,0,5.04632918958882,0,0,0
AT5G16510,6849.49864408684,7114.02674566648,6852.07398459669,6566.63733720265,6524.26339776027,6176.42066457721
AT5G16520,1636.87313275797,1406.5044363239,1503.80609849747,1641.16321482822,1417.09583216593,1451.70080631003
AT5G16530,561.731370282254,268.744778749438,344.832494621903,162.727186959993,144.7291114409,140.022205431322
AT5G16540,634.212837415448,713.715641924737,794.796847360239,517.94872922632,672.625942380008,680.549101397822
AT5G16550,2401.95528583057,2188.50768596366,2143.84885071032,2415.10959183307,2472.88949404415,1983.99110195704
AT5G16560,2140.21665451626,2202.82605532326,2025.26011475498,1866.40145531553,1935.6217134434,2139.45693298741
AT5G16567,0,0,0,0,0,0
AT5G16570,437.908863929714,361.263473073015,367.540975975052,672.738004627289,352.972437255144,489.048143969691
AT5G16580,1.00668704351658,0,0,0.992238944878007,4.16486651628488,0
AT5G16590,3306.96693795198,4202.99211355679,4354.14103575022,2012.2605802126,2051.1967592703,2321.69171505611
AT5G16600,819.443253422499,739.048141560955,1059.72912981365,754.101598107285,670.543509121866,858.665583306784
AT5G16610,1427.48222770652,1372.36063246639,1462.59441011583,1466.52916052969,1366.07621734144,1580.39768630205
AT5G16620,3836.4843228417,3881.37950947959,3713.25722867244,4290.4411976525,4160.7016497686,4511.59782500039
AT5G16630,1271.44573596145,1296.36313355774,1345.68778389035,1547.89275400969,1337.96336835652,1529.94850934518
AT5G16640,156.036491745071,183.935975619492,190.919454339444,182.571965857553,166.594660651395,185.323507188514
AT5G16650,1524.12418388411,1396.59171907495,1439.04487389775,1365.32078815214,1606.59725865689,1499.06125814709
AT5G16660,2170.41726582176,2558.58246325797,2491.20450992701,2174.98776717259,2541.60979156285,2376.25919217273
AT5G16680,4115.3366338958,3644.57570853234,4108.55301519023,4633.75587258029,3153.84516945673,4288.18004133424
AT5G16690,1064.06820499703,1173.00487445964,981.511027375025,1236.329725318,1219.2646726424,1214.89854712471
AT5G16700,0,0,1.68210972986294,0,0,2.05915007987238
AT5G16710,1568.41841379884,1462.67650073465,1530.71985417528,1409.97154067165,1707.5952716768,1614.37366261995
AT5G16715,1257.35211735221,1211.55433042779,1104.30503765502,1441.72318690774,1229.67683893311,1517.59360886595
AT5G16720,1692.24092015138,1315.08715502799,1862.09547095827,1563.76857712774,1390.02419981008,1834.70272116629
AT5G16730,5522.68512073198,5732.85480897879,6552.65845268108,5111.02280506661,4061.78607000683,5179.79202591898
AT5G16740,0,4.40565211064653,5.04632918958882,3.96895577951203,0,0
AT5G16750,5212.62551132887,5433.27046545483,4054.72550383462,5898.86052729975,6329.55588812395,5279.66080479279
AT5G16760,5764.29001117596,5969.65860992604,5693.94143558605,5608.13451645049,5424.73863746106,5451.59983646213
AT5G16770,651.32651715523,678.470425039565,806.57161546928,1045.81984790142,867.333452016327,838.07408250806
AT5G16780,4180.77129172437,4297.71363393569,3900.81246355216,4840.14157311492,4002.43672214977,4771.05073506431
AT5G16790,220.464462530132,186.138801674816,181.667850825198,210.354656314137,212.408192330529,187.382657268387
AT5G16800,1894.58501589821,2112.51018705501,2010.96218205114,1937.84265934675,2125.12313993436,1967.51790131806
AT5G16810,325.159915055857,287.468800219686,299.415531915603,301.640639242914,449.805583758767,367.55828925722
AT5G16820,1171.7837186533,1023.21270269766,1125.33140927831,1190.68673385361,1074.5355612015,1224.16472248413
AT5G16830,3249.58577647153,2730.40289557318,3318.80249701958,3297.21001382962,2639.48415469554,2858.10031086287
AT5G16840,4794.85038826949,5054.38438393923,4828.49597957157,4730.00305023346,5385.17240555635,4466.2965232432
AT5G16850,330.19335027344,329.322495270828,286.799708941631,383.004232722911,351.931220626073,292.399311341878
AT5G16860,489.24990314906,516.562709973305,486.970766795321,527.8711186751,527.896830939109,562.147971805161
AT5G16870,880.851163077011,951.62085589965,901.610815206536,859.278926264354,1056.83487850729,790.713630670995
AT5G16880,8885.01984607737,8963.29921911036,7990.02121684897,9277.43413460936,10770.3448111127,9060.26035143848
AT5G16890,1553.31810814609,1632.29410699454,1621.55377958787,1330.59242508141,1441.04381463457,1384.77842871418
AT5G16900,534.550820107306,870.116291852689,783.86313411613,804.705784296063,583.081312279884,708.3476274761
AT5G16910,8046.44953882806,8686.84454916729,8730.99055285359,7962.717532646,5689.20766124515,6945.51321940955
AT5G16920,36.240733566597,33.0423908298489,50.4632918958882,17.8603010078041,8.32973303256976,27.7985260782772
AT5G16930,2822.7504700205,2728.20006951786,2450.8338764103,3004.4995250906,3073.67148901824,2702.6344798325
AT5G16940,801.322886639201,788.611727805728,699.757647622983,757.078314941919,941.259832680384,719.672952915398
AT5G16950,792.262703247552,898.753030571891,747.697774924077,766.008465445821,928.765233131529,733.057428434568
AT5G16960,27.1805501749478,52.8678253277583,26.0727008128756,28.7749294014622,37.4837986465639,20.5915007987238
AT5G16970,2524.77110513959,2798.69050328821,2619.88590426153,3040.22012710621,3063.25932272753,2736.6104561504
AT5G16980,166.103362180236,290.773039302671,271.660721372865,255.005408833648,359.219737029571,342.848488298752
AT5G16990,722.801297244907,685.078903205535,746.015665194214,804.705784296063,686.161758557934,770.122129872271
AT5G17000,2328.46713165386,1881.21345124607,2370.09260937688,2242.4600154243,2056.40284241566,2100.33308146983
AT5G17010,2690.87446731983,2567.39376747926,3656.0654978571,2596.68931874574,2311.50091653811,3118.58279596672
AT5G17020,12994.3163577121,11953.6355892117,12439.2014523364,14565.0754718643,11702.2336941314,12932.4920766385
AT5G17030,8.05349634813267,20.926847525571,37.8474689219162,12.8991062834141,4.16486651628488,46.3308767971286
AT5G17040,1201.9843299588,1539.77541267096,2307.85454937195,721.357712926311,1051.62879536193,1721.44946677331
AT5G17050,4196.87828442064,4740.48167105566,7116.16521218517,2778.26904565842,3708.81363275169,5222.00460255636
AT5G17060,2163.37045651714,2234.76703312545,2213.65640449963,1970.58654452772,2302.12996687647,2054.0022046727
AT5G17070,1728.48165371797,1923.06714629721,1603.89162742431,1684.82172840286,2098.05150757851,1580.39768630205
AT5G17073,0,0,0,0,0,0
AT5G17080,0,0,0,0,0,0
AT5G17090,2.01337408703317,0,0,0,2.08243325814244,2.05915007987238
AT5G17100,0,0,0,0.992238944878007,0,0
AT5G17110,0,0,0,0.992238944878007,0,0
AT5G17120,0,0,0.84105486493147,0.992238944878007,0,0
AT5G17130,0,0,0,0,0,0
AT5G17140,0,0,0,0,0,0
AT5G17150,34.2273594795639,38.5494559681571,50.4632918958882,36.7128409604862,58.3081312279884,41.1830015974477
AT5G17160,5993.81465709774,5461.90720417403,3893.24296976777,5887.94589890609,4224.21586414194,3626.16329065527
AT5G17165,36.240733566597,23.1296735808943,42.0527432465735,19.8447788975601,29.1540656139942,14.4140505591067
AT5G17170,60.401222610995,74.896085880991,117.747681090406,67.4722482517045,58.3081312279884,97.8096287939382
AT5G17180,4.02674817406634,8.81130422129305,4.20527432465735,0,8.32973303256976,8.23660031948953
AT5G17190,6754.87006199628,6963.13316087684,7256.62137462872,6091.35488260608,8321.4032995372,6206.27834073536
AT5G17200,0,0,1.68210972986294,5.95343366926804,2.08243325814244,0
AT5G17210,1206.01107813287,1159.7879181277,1426.42905092377,1289.91062834141,1561.82494360683,1373.45310327488
AT5G17220,68.4547189591277,50.6649992724351,162.323588931774,22.8214957321942,45.8135316791337,41.1830015974477
AT5G17230,1384.1946848353,1184.01900473625,1361.66782632405,1251.21330949117,1418.137048795,1656.58623925733
AT5G17233,0,2.20282605532326,0,0,0,0
AT5G17240,783.202519855902,840.378140105825,788.068408440787,902.937439838986,1020.3922964898,992.510338498489
AT5G17250,1383.18799779179,1160.88933115536,1317.09191848268,1153.97389289312,1155.75045826905,1160.33107000809
AT5G17260,362.40733566597,365.669125183662,418.004267870941,337.361241258522,392.53866915985,428.303216613456
AT5G17262,0,2.20282605532326,0,0,0,0
AT5G17270,2713.02158227719,2898.91908880541,2419.71484640784,3295.22553593986,3187.16410158701,3007.38869165362
AT5G17280,1710.36128693468,1869.09790794179,1810.79112419746,1741.3793482609,1873.14871569913,1507.29785846658
AT5G17290,1454.66277788146,1529.86269542201,1346.52883875528,1336.54585875068,1640.95740741624,1301.38285047935
AT5G17300,663.406761677429,618.994121545837,681.254440594491,583.436499588268,580.998879021741,678.48995131795
AT5G17310,2287.19296286968,2469.36800801738,2394.4832004599,1540.94708139554,1941.86901321783,1727.62691701293
AT5G17320,2.01337408703317,6.60847816596979,1.68210972986294,0.992238944878007,8.32973303256976,2.05915007987238
AT5G17330,38450.4116271159,43722.7929590838,48342.992581396,40627.22359803,34662.1015817809,48665.9529877039
AT5G17340,14.0936186092322,13.2169563319396,13.4568778389035,178.603010078041,168.677093909538,121.489854712471
AT5G17350,356.367213404871,269.8461917771,403.706335167106,487.189321935101,501.866415212328,490.077719009627
AT5G17360,360.393961578937,298.482930496302,322.965068133684,352.244825431692,338.395404448147,396.386390375434
AT5G17370,707.700991592159,638.819556043746,592.943679776686,769.977421225333,686.161758557934,805.127681230102
AT5G17380,10287.334897696,10276.183548083,11978.303386354,13259.2890204048,11753.2533089559,12587.5844382599
AT5G17390,492.26996427961,683.977490177873,913.385583315576,804.705784296063,809.025320788338,965.741387460148
AT5G17400,1360.03419579091,1294.16030750242,1059.72912981365,1366.31302709702,1614.92699168946,1270.49559928126
AT5G17410,2095.92242460153,2077.26497016984,2106.0013817884,2274.21166166039,2087.6393412878,2310.36638961681
AT5G17420,1110.37580899879,1260.01650364491,1916.76403717882,1171.83419390093,958.960515374594,1259.17027384196
AT5G17430,979.506493341636,910.868573876169,674.526001675039,1172.8264328458,1261.95455443432,942.061161541615
AT5G17440,2848.92433315193,3162.15680241654,2949.57941131467,3066.01833967304,3430.80879278967,3095.93214508813
AT5G17450,294.959303750359,182.834562591831,407.070554626831,251.036453054136,253.015640864307,276.955685742835
AT5G17460,1865.39109163623,1403.20019724092,2283.46395828894,1669.93814422969,1307.76808611345,1713.21286645382
AT5G17470,0,0,3.36421945972588,0,0,0
AT5G17480,2.01337408703317,0,0,0,2.08243325814244,4.11830015974477
AT5G17490,637.232898545998,681.77466412255,563.506759504085,577.483065919,518.525881277468,623.922474201332
AT5G17500,31.2072983490141,20.926847525571,25.2316459479441,27.7826904565842,15.6182494360683,19.5619257587876
AT5G17510,3103.61615516163,2894.51343669477,3042.93650132206,3545.26975004912,3115.32015418109,3520.11706154184
AT5G17520,593.945355674785,699.397272565136,583.69207626244,493.142755604369,683.038108670721,493.166444129436
AT5G17523,122.815819309023,45.1579341341269,55.509621085477,59.5343366926804,9.37094966164099,47.3604518370648
AT5G17530,3528.43808752563,3360.41114739564,3365.90156945574,3231.72224346767,3098.66068811595,2948.70291437725
AT5G17540,551.664499847088,516.562709973305,476.878108416144,483.220366155589,715.315824171929,476.693243490457
AT5G17550,2060.68837807845,1665.33649782439,1623.23588931774,2122.39910309406,1897.09669816776,1634.96516341867
AT5G17560,3044.22161959415,3348.29560409136,2816.69274265549,3068.0028175628,3794.19339633553,2796.3258084667
AT5G17570,350.327091143771,365.669125183662,340.627220297245,344.306913872668,424.816384661058,386.090639976072
AT5G17580,358.380587491904,348.046516741076,299.415531915603,260.958842502916,381.085286240067,306.813361900985
AT5G17590,50.3343521758292,104.634237627855,122.794010279995,93.2704608185326,67.6790808896293,75.158977915342
AT5G17600,282.87905922816,308.395647745257,381.838908678887,490.166038769735,422.733951402916,469.486218210903
AT5G17610,2018.40752225075,2081.67062228048,1972.2736582643,1916.01340255943,2486.42531022208,1881.03359796342
AT5G17620,1968.07317007492,2127.92996944227,2144.68990557525,1811.82831334724,2047.03189275402,1954.13342579889
AT5G17630,4141.51049702723,4168.84830969928,4249.85023249872,3852.8638229613,3803.56434599717,3645.72521641405
AT5G17640,2858.9912035871,3129.1144115867,3096.76401267767,3466.88287340376,2574.92872369313,2818.97645934529
AT5G17650,1453.65609083795,1352.53519796848,1466.79968444048,1446.68438163213,1469.15666361949,1060.46229113428
AT5G17660,630.186089241382,659.746403569317,545.003552475593,623.126057383388,697.615141477718,529.201570527202
AT5G17670,414.755061928833,489.027384281764,363.335701650395,405.825728455105,657.00769294394,503.462194528798
AT5G17680,335.226785491022,463.694884645547,365.017811380258,324.462134975108,219.696708734028,363.439989097476
AT5G17690,1747.60870754479,2014.48442759312,1846.95648338951,2023.17520860626,2091.80420780408,1966.48832627813
AT5G17700,370.460832014103,330.423908298489,620.698490319425,406.817967399983,228.026441766597,332.55273789939
AT5G17710,3257.63927281967,3707.35625110905,2979.8573864522,3040.22012710621,3781.69879678667,3043.42381805138
AT5G17720,6.0401222610995,0,0,0,0,0
AT5G17730,0,1.10141302766163,0,0,0,0
AT5G17740,0,0,0,0.992238944878007,0,0
AT5G17750,0,0,0,0,0,0
AT5G17760,4196.87828442064,3164.35962847187,4859.61500957403,4983.02398117735,5156.10474716068,6412.1933487226
AT5G17770,16330.477219926,18662.3423406987,19493.9696593816,15976.0392514808,19001.1622639207,16770.7478255206
AT5G17780,397.641382189051,446.072276202961,548.367771935319,496.119472439003,590.369828683382,866.902183626273
AT5G17790,1665.06036997643,1679.65486718399,1543.33567714925,1879.30056159894,2042.86702623773,2079.74158067111
AT5G17795,0,0,0,0,0,0
AT5G17800,1874.45127502788,1339.31824163654,1619.87166985801,2352.59853830575,2045.99067612495,2677.92467887403
AT5G17810,511.397018106425,297.381517468641,359.971482190669,931.712369240448,497.701548696043,467.427068131031
AT5G17820,11328.2493006921,15770.0317300592,15546.8991782582,12878.2692655716,5804.78270707206,7584.87931920992
AT5G17830,6.0401222610995,0,0.84105486493147,2.97671683463402,5.2060831453561,0
AT5G17840,1502.98375597026,1398.79454513027,1621.55377958787,1236.329725318,1478.52761328113,1367.27565303526
AT5G17847,2.01337408703317,1.10141302766163,7.56949378438323,6.94567261414605,2.08243325814244,2.05915007987238
AT5G17850,553.677873934121,469.201949783855,514.72557733806,725.326668705823,670.543509121866,678.48995131795
AT5G17860,189.257164181118,170.719019287553,224.561648936702,357.206020156082,235.314958170096,288.281011182134
AT5G17870,1571.43847492939,1580.52769469444,1270.83390091145,1425.8473637897,1958.52847928297,1308.5898757589
AT5G17880,1441.57584631575,1260.01650364491,1543.33567714925,1303.8019735697,1094.31867715385,1602.01876214071
AT5G17890,4874.3786647073,4233.83167833131,4659.44395172034,5304.50939931782,3792.11096307739,5714.14147164586
AT5G17900,3450.92318517485,3455.13266777454,3399.543764053,3639.53244981253,3999.31307226256,3823.84169832301
AT5G17910,4931.75982618775,4628.13754223418,5193.51379095183,4988.97741484662,3638.01090197485,4696.92133218891
AT5G17920,149877.580412836,166246.180982219,211299.054771598,121616.742995808,122482.476944164,153433.449901531
AT5G17930,3058.31523820338,3173.17093269316,3140.49886565411,3235.69119924718,3199.65870113586,3489.22981034375
AT5G17950,0,2.20282605532326,1.68210972986294,0,1.04121662907122,0
AT5G17960,145.969621309905,171.820432315215,201.853167583553,103.192850267313,39.5662319047064,122.519429752407
AT5G17970,12.080244522199,13.2169563319396,9.25160351424617,12.8991062834141,11.4533829197834,14.4140505591067
AT5G17980,1556.33816927664,1435.14117504311,1624.9179990476,1723.5190472531,1578.48440967197,1632.9060133388
AT5G17990,5155.24434984843,4516.89482644035,4918.48885011924,4417.44778259689,4105.51716842782,4206.84361317928
AT5G18000,16.1069926962653,3.30423908298489,1.68210972986294,13.8913452282921,2.08243325814244,10.2957503993619
AT5G18005,1.00668704351658,0,0,0,0,0
AT5G18010,0,0,0,0,1.04121662907122,0
AT5G18015,1.00668704351658,1.10141302766163,0,0,0,0
AT5G18020,0,0,0,0,0,0
AT5G18030,2.01337408703317,6.60847816596979,0,12.8991062834141,0,5.14787519968096
AT5G18037,2.01337408703317,3.30423908298489,1.68210972986294,1.98447788975601,6.24729977442732,2.05915007987238
AT5G18040,947.292507949106,1002.28585517208,1057.20596521886,1223.43061903458,1452.49719755435,1211.8098220049
AT5G18050,0,0,0,0.992238944878007,0,0
AT5G18060,1.00668704351658,1.10141302766163,0,1.98447788975601,0,2.05915007987238
AT5G18065,755.015282637438,796.32161899936,719.101909516407,912.859829287766,1615.96820831853,906.026035143848
AT5G18070,1424.46216657597,1616.87432460728,1654.3549193202,1404.01810700238,1456.66206407064,1440.37548087073
AT5G18080,0,2.20282605532326,3.36421945972588,39.6895577951203,46.8547483082049,38.0942764776391
AT5G18085,0,0,0,0,0,0
AT5G18090,38.2541076536302,57.2734774384048,41.211688381642,28.7749294014622,33.3189321302791,44.2717267172562
AT5G18100,1610.69926962653,1617.97573763494,1449.97858714185,1465.53692158482,2216.75020329263,1559.80618550333
AT5G18110,7041.77586939851,7335.41076422647,6020.27072317946,7664.05361023772,9525.04972274353,7534.43014225305
AT5G18120,2812.68359958534,2350.41540102992,2807.44113914125,2852.68696652427,3077.83635553453,2978.5605905354
AT5G18130,2178.47076216989,1856.98236463751,2149.73623476484,1150.00493711361,905.858467291962,1364.18692791545
AT5G18140,791.256016204035,644.326621182055,613.970051399973,692.582783524849,823.602353595336,681.578676437759
AT5G18150,1406.34179979267,1955.0081240994,1805.74479500787,1411.9560185614,1651.36957370696,1552.59916022378
AT5G18160,0,0,0,0,0,0
AT5G18170,4793.84370122597,5514.77502950179,4719.15884713048,7980.57783365381,8998.19410843349,7910.22503182976
AT5G18180,316.099731664207,250.02075727919,291.84603813122,327.438851809742,302.994039059725,307.842936940921
AT5G18190,5709.92891082606,5483.93546472726,6001.76751615097,6244.1596801173,4923.9134388778,6535.74235351494
AT5G18200,2813.69028662885,2849.35550256064,2368.41049964702,2397.24929082526,2871.67546297843,2573.93759984048
AT5G18210,556.697935064671,566.126296218079,524.818235717237,485.204844045345,532.061697455394,541.556471006437
AT5G18220,142.949560179355,167.414780204568,150.548820822733,118.076434440483,149.935194586256,108.1053791933
AT5G18230,9385.34330670511,8835.53530790161,9178.43174099713,10174.4181407791,8442.18442850946,10195.8816204881
AT5G18240,888.904659425144,800.727271110006,780.498914656404,768.985182280455,760.088139221991,818.512156749272
AT5G18245,1087.22200699791,1038.63248508492,954.597271697219,994.223422767763,1144.29707534927,1019.27928953683
AT5G18250,882.864537164044,740.149554588616,727.512458165722,988.269989098495,1179.69844073769,748.501054033611
AT5G18255,2862.01126471765,3151.14267213993,2685.48818372618,3108.6846143028,3748.37986465639,3255.51627627824
AT5G18260,2492.55711974706,2753.53256915408,2323.83459180565,2722.70366474525,3375.6243114489,2833.3905099044
AT5G18270,2550.94496827102,2689.6506135497,2808.28219400618,5578.36734810415,2832.10923107372,3363.62165547154
AT5G18280,4016.68130363117,4551.03863029786,4567.76897144281,3591.90498045838,3614.06291950621,3574.68453865846
AT5G18290,341.266907752122,318.308364994212,438.189584629296,299.656161353158,348.807570738859,309.902087020794
AT5G18300,48.320978088796,52.8678253277583,63.9201697347917,58.5420977478024,54.1432647117035,42.2125766373838
AT5G18310,6761.9168713009,6563.32023183566,6479.48667943205,6453.52209748656,6301.44303913903,5929.32265499253
AT5G18320,25.1671760879146,27.5353256915408,21.8674264882182,188.525399526821,115.575045826905,119.430704632598
AT5G18330,0,4.40565211064653,0.84105486493147,3.96895577951203,2.08243325814244,0
AT5G18340,27.1805501749478,40.7522820234804,48.7811821660253,40.6817967399983,66.6378642605581,42.2125766373838
AT5G18350,80.5349634813267,52.8678253277583,56.3506759504085,112.123000771215,41.6486651628488,35.0055513578305
AT5G18360,692.60068593941,634.4139039331,620.698490319425,701.512934028751,611.194161264807,635.24779964063
AT5G18362,304.019487142008,277.556082970731,280.912324887111,311.563028691694,373.796769836568,315.049962220475
AT5G18370,1055.00802160538,1033.12541994661,1107.66925711475,1219.46166325507,595.575911828738,1240.63792312311
AT5G18380,55718.1144845559,55890.1026756618,47395.9648034831,50545.6440910305,68933.7469276602,45828.4441776398
AT5G18390,599.985477935884,722.52694614603,646.7711911323,571.529632249732,636.183360362516,684.667401557567
AT5G18400,3681.45451814015,3721.67462046865,3733.4425454308,4553.38451804517,4928.07830539409,3977.24837927351
AT5G18403,0,2.20282605532326,0,0,0,0
AT5G18404,0,0,0,0.992238944878007,0,0
AT5G18407,0,1.10141302766163,0.84105486493147,0,0,1.02957503993619
AT5G18410,4839.14461818422,4328.55319871021,4663.649226045,4674.43766932029,3922.26304171129,4448.79374756428
AT5G18420,3339.18092334451,3530.02875365553,3176.66422484616,3671.28409604862,3683.82443365398,3394.50890666962
AT5G18430,1.00668704351658,0,0,1.98447788975601,2.08243325814244,2.05915007987238
AT5G18440,1259.36549143925,1302.97161172371,1475.2102330898,1743.36382615066,1366.07621734144,1682.32561525574
AT5G18450,0,0,0,0,1.04121662907122,0
AT5G18460,888.904659425144,824.958357718562,970.577314130916,498.103950328759,457.094100162266,581.709897563948
AT5G18470,1656.00018658478,1234.68400400869,2256.55020261113,1709.62770202481,1886.68453187705,2238.29613682128
AT5G18475,352.340465230804,328.221082243166,375.951524624367,319.500940250718,298.82917254344,364.469564137412
AT5G18480,5500.53800577462,6173.42002004345,6339.87157185342,5646.83183530074,5581.96234845081,5642.07121885033
AT5G18490,1593.58558988675,1400.9973711856,1655.19597418513,1190.68673385361,1039.13419581308,1256.08154872215
AT5G18500,5094.84312723743,5652.45165795949,5474.42611583894,5553.5613744822,5393.50213858892,5248.7735535947
AT5G18510,4.02674817406634,16.5211954149245,10.9337132441091,11.9068673385361,11.4533829197834,5.14787519968096
AT5G18520,8308.18817014237,8425.80966161148,10235.637706216,7208.61593453872,7113.59200981458,7981.26570958536
AT5G18525,3109.65627742273,2953.9897401885,3102.65139673219,3117.6147648067,2407.29284641266,3247.27967595875
AT5G18540,1083.19525882384,983.561833701837,768.724146547364,996.207900657519,1341.08701824373,1034.72291513587
AT5G18550,1433.52234996762,1348.12954585784,1606.41479201911,2540.1316988877,2308.3772666509,2648.06700271588
AT5G18560,511.397018106425,298.482930496302,248.952240019715,4181.29491371592,2637.4017214374,2621.29805167754
AT5G18570,776.155710551286,913.071399931493,862.081236554757,1076.57925519264,967.290248407164,1142.82829432917
AT5G18580,6111.59704118918,5910.18230643232,5555.16738287236,6411.84806180168,6412.85321844965,6036.39845914589
AT5G18590,1901.63182520283,2082.77203530815,1836.86382501033,1894.18414577211,1791.93381863157,1767.78034357044
AT5G18600,2.01337408703317,0,1.68210972986294,0,0,4.11830015974477
AT5G18610,2043.57469833867,1921.96573326955,2140.48463125059,1891.20742893748,1852.3243831177,2106.51053170945
AT5G18620,8075.64346309004,8314.56694581766,7492.11673680953,8611.64180259622,8447.39051165481,8391.03657547996
AT5G18630,1949.95280329162,2034.30986209103,1814.15534365718,1828.69637541017,1766.94461953386,1570.10193590269
AT5G18636,9.06018339164926,9.91271724895469,9.25160351424617,14.8835841731701,12.4945995488546,18.5323507188514
AT5G18640,1936.86587172591,1928.57421143552,1871.34707447252,1610.403807537,1938.74536333061,1791.46056948897
AT5G18650,5606.24014534386,5534.6004639997,5227.99704041402,5122.92967240515,5156.10474716068,4961.52211745251
AT5G18660,323.146540968824,270.947604804761,278.389160292317,234.16839099121,310.282555463224,286.221861102261
AT5G18661,141.942873135838,125.561085153426,230.449032991223,126.014345999507,71.8439474059142,119.430704632598
AT5G18670,1536.20442840631,1670.8435629627,1719.95719878486,1110.31537931849,1205.72885646447,1320.94477623813
AT5G18680,5917.30644179048,5046.6744927456,6534.15524565259,3633.57901614326,4034.71443765098,5084.04154720491
AT5G18690,2771.40943080116,1740.23258370538,3110.22089051658,2045.99670433845,1985.60011163882,2768.52728238842
AT5G18700,2577.11883140246,2464.96235590673,2365.88733505223,2776.28456776866,1811.71693458392,2372.14089201299
AT5G18710,75.5015282637438,101.32999854487,86.6286510879414,104.185089212191,121.822345601333,93.6913286341934
AT5G18720,4.02674817406634,6.60847816596979,21.8674264882182,3.96895577951203,12.4945995488546,10.2957503993619
AT5G18730,80.5349634813267,93.6201073512387,82.4233767632841,91.2859829287766,66.6378642605581,102.957503993619
AT5G18740,149.996369483971,153.096410844967,89.1518156827358,105.177328157069,116.616262455977,101.927928953683
AT5G18748,34.2273594795639,23.1296735808943,31.9600848673959,58.5420977478024,10.4121662907122,59.7153523162991
AT5G18750,1164.73690934869,1176.30911354262,1168.22520738981,1413.94049645116,1285.90253690296,1502.1499832669
AT5G18755,0,0,0,0,0,0
AT5G18760,595.958729761818,620.095534573499,608.923722210384,619.157101603876,608.070511377593,736.146153554377
AT5G18770,696.627434113476,672.963359901257,618.175325724631,678.691438296557,741.346239898709,861.754308426592
AT5G18780,1356.00744761684,1547.48530386459,1404.56162443555,1336.54585875068,1487.89856294277,1320.94477623813
AT5G18790,2012.36739998965,2762.34387337537,2021.05484043032,1850.52563219748,3327.72834651162,1981.93195187717
AT5G18800,7783.70422047023,7138.25783227504,6722.55153539724,7572.76762730895,8651.46897095277,6124.9419125804
AT5G18810,402.674817406634,425.14542867739,378.474689219162,490.166038769735,472.712349598334,400.504690535178
AT5G18820,721.794610201391,710.411402841752,709.850306002161,943.619236578984,994.361880763016,1014.13141433715
AT5G18830,4449.5567323433,4444.20156661468,4607.29855009459,4329.13851650274,3668.20618421791,4576.46105251637
AT5G18840,3657.29402909575,4019.05613793729,3228.80962647191,2473.65168958087,2281.30563429504,2496.71947184526
AT5G18850,759.042030811504,758.873576058864,646.7711911323,571.529632249732,702.821224623074,528.171995487266
AT5G18860,5175.37809071876,6152.49317251787,6952.15951352353,7660.08465445821,7371.81373382424,9213.66703238898
AT5G18870,0,2.20282605532326,0,0,0,1.02957503993619
AT5G18880,0,0,0,0,0,0
AT5G18890,0,2.20282605532326,3.36421945972588,0,4.16486651628488,1.02957503993619
AT5G18900,4020.70805180524,4177.65961392057,4423.1075346746,4350.96777329006,4442.8713562469,4475.56269860262
AT5G18910,11.0735574786824,13.2169563319396,10.9337132441091,72.4334429760945,35.4013653884215,26.768951038341
AT5G18920,623.139279936766,636.616729988423,494.540260579704,592.36665009217,917.311850211745,622.892899161396
AT5G18930,205.364156877383,240.108040030236,259.044898398893,261.951081447794,299.870389172512,305.783786861049
AT5G18940,2849.93102019545,3161.05538938888,2944.53308212508,2693.92873534379,2578.05237358034,2696.45702959289
AT5G18950,808.369695943817,987.967485812484,931.047735479137,941.634758689228,971.455114923449,856.606433226911
AT5G18960,2168.40389173472,2098.19181769541,1918.44614690868,2227.57643125113,1740.91420380708,2269.18338801937
AT5G18970,2105.98929503669,1469.28497890062,2069.83602259635,1794.96025128431,2357.31444821724,1843.96889652572
AT5G18980,1322.78677518079,1724.81280131812,1991.61792015772,1398.06467333311,1259.87212117618,1895.44764852253
AT5G18990,0,0,0,0,0,0
AT5G19000,4035.80835745799,4091.74939776296,4120.32778329927,3709.98141489887,3618.22778602249,4204.78446309941
AT5G19010,4658.94763739475,4321.94472054424,5131.2757309469,4480.95107506908,3665.0825343307,4877.09696417774
