"genes","go"
"AT1G78060","GO:0045493"
"AT1G78060","GO:0004553"
"AT1G78060","GO:0005975"
"AT2G25840","GO:0000166"
"AT2G25840","GO:0004830"
"AT2G25840","GO:0005524"
"AT2G25840","GO:0006436"
"AT2G25840","GO:0004812"
"AT2G25840","GO:0006418"
"AT1G54360","GO:0000124"
"AT1G54360","GO:0005669"
"AT1G54360","GO:0006367"
"AT1G54360","GO:0016251"
"AT1G54360","GO:0046695"
"AT1G54360","GO:0006352"
"AT4G30610","GO:0004185"
"AT4G30610","GO:0006508"
"AT3G45040","GO:0004168"
"AT3G45040","GO:0043048"
"AT1G26470","GO:0005634"
"AT1G26470","GO:0006355"
"AT1G26470","GO:0043189"
"AT5G17920","GO:0003871"
"AT5G17920","GO:0008270"
"AT5G17920","GO:0008652"
"AT5G17920","GO:0009086"
"AT5G17920","GO:0003871"
"AT5G17920","GO:0008270"
"AT5G17920","GO:0008652"
"AT5G17920","GO:0009086"
"AT1G66090","GO:0043531"
"AT1G66090","GO:0006952"
"AT1G66090","GO:0003953"
"AT1G66090","GO:0007165"
"AT1G21450","GO:0003700"
"AT1G21450","GO:0005634"
"AT5G21920","GO:0016020"
"AT2G46090","GO:0016301"
"AT4G17040","GO:0004176"
"AT4G17040","GO:0004252"
"AT4G17040","GO:0006508"
"AT4G28510","GO:0016020"
"AT1G06680","GO:0005509"
"AT1G06680","GO:0009523"
"AT1G06680","GO:0009654"
"AT1G06680","GO:0015979"
"AT1G06680","GO:0019898"
"AT1G18090","GO:0046872"
"AT1G18090","GO:0004518"
"AT3G63450","GO:0003676"
"AT3G63450","GO:0003676"
"AT5G53450","GO:0004672"
"AT5G53450","GO:0005524"
"AT5G53450","GO:0006468"
"AT3G14210","GO:0016788"
"AT1G68600","GO:0015743"
"AT4G31120","GO:0016274"
"AT4G31120","GO:0018216"
"AT2G18660","GO:0009627"
"AT2G18660","GO:0048046"
"AT1G23400","GO:0003723"
"AT1G23400","GO:0000373"
"AT2G37900","GO:0016020"
"AT2G37900","GO:0022857"
"AT2G37900","GO:0055085"
"AT2G37900","GO:0042937"
"AT2G37900","GO:0042938"
"AT2G37900","GO:0071916"
"AT1G27770","GO:0005516"
"AT1G27770","GO:0005516"
"AT4G23740","GO:0005515"
"AT4G23740","GO:0004672"
"AT4G23740","GO:0005524"
"AT4G23740","GO:0006468"
"AT4G23740","GO:0005515"
"AT4G23740","GO:0004672"
"AT4G23740","GO:0005524"
"AT4G23740","GO:0006468"
"AT4G24740","GO:0004672"
"AT4G24740","GO:0005524"
"AT4G24740","GO:0006468"
"AT3G06500","GO:0033926"
"AT5G14550","GO:0016020"
"AT5G14550","GO:0016757"
"AT4G04830","GO:0033743"
"AT4G04830","GO:0006979"
"AT4G04830","GO:0016671"
"AT4G04830","GO:0030091"
"AT3G56940","GO:0015979"
"AT3G56940","GO:0015995"
"AT3G56940","GO:0046872"
"AT3G56940","GO:0048529"
"AT3G56940","GO:0016491"
"AT1G15170","GO:0042910"
"AT1G15170","GO:1990961"
"AT1G15170","GO:0015297"
"AT1G15170","GO:0016020"
"AT1G15170","GO:0055085"
"AT4G23990","GO:0016020"
"AT4G23990","GO:0016760"
"AT4G23990","GO:0030244"
"AT5G14740","GO:0004089"
"AT5G14740","GO:0008270"
"AT1G56120","GO:0004672"
"AT1G56120","GO:0006468"
"AT1G56120","GO:0005515"
"AT4G20260","GO:0046658"
"AT1G66960","GO:0000250"
"AT1G66960","GO:0005811"
"AT1G66960","GO:0016104"
"AT1G66960","GO:0016866"
"AT1G66960","GO:0042300"
"AT1G69523","GO:0008168"
"AT1G34640","GO:0005789"
"AT1G34640","GO:0048658"
"AT1G34640","GO:0005787"
"AT1G34640","GO:0006465"
"AT1G34640","GO:0016021"
"AT3G01480","GO:0000413"
"AT3G01480","GO:0003755"
"AT3G54280","GO:0005524"
"AT3G54280","GO:0003677"
"AT3G54280","GO:0016887"
"AT3G54280","GO:0017025"
"AT3G54280","GO:0070615"
"AT2G20830","GO:0005542"
"AT2G20830","GO:0016740"
"AT2G20830","GO:0005542"
"AT2G20830","GO:0016740"
"AT3G55940","GO:0035556"
"AT3G55940","GO:0004435"
"AT3G55940","GO:0006629"
"AT3G55940","GO:0007165"
"AT3G23880","GO:0005515"
"AT5G48880","GO:0016747"
"AT5G48880","GO:0016747"
"AT5G48880","GO:0016747"
"AT5G52520","GO:0000166"
"AT5G52520","GO:0004812"
"AT5G52520","GO:0005524"
"AT5G52520","GO:0006418"
"AT5G52520","GO:0004827"
"AT5G52520","GO:0005737"
"AT5G52520","GO:0006433"
"AT5G24590","GO:0003677"
"AT5G24590","GO:0006355"
"AT2G44660","GO:0016758"
"AT2G44660","GO:0005783"
"AT2G44660","GO:0006490"
"AT2G44660","GO:0042283"
"AT1G76800","GO:0005384"
"AT1G76800","GO:0030026"
"AT4G25960","GO:0005524"
"AT4G25960","GO:0016021"
"AT4G25960","GO:0055085"
"AT4G25960","GO:0140359"
"AT2G36830","GO:0015267"
"AT2G36830","GO:0016020"
"AT2G36830","GO:0055085"
"AT4G19880","GO:0004364"
"AT4G19880","GO:0005515"
"AT4G19880","GO:0006749"
"AT2G28550","GO:0003700"
"AT2G28550","GO:0006355"
"AT4G24010","GO:0016020"
"AT4G24010","GO:0016760"
"AT4G24010","GO:0030244"
"AT4G34480","GO:0004553"
"AT4G34480","GO:0005975"
"AT1G08920","GO:0016021"
"AT1G08920","GO:0022857"
"AT1G08920","GO:0055085"
"AT1G08920","GO:0008643"
"AT1G08920","GO:0051119"
"AT5G37020","GO:0003677"
"AT5G37020","GO:0006355"
"AT5G37020","GO:0009725"
"AT5G37020","GO:0005634"
"AT3G63410","GO:0008168"
"AT3G63410","GO:0051741"
"AT4G24770","GO:0003676"
"AT4G24770","GO:0003676"
"AT3G15510","GO:0003677"
"AT3G15510","GO:0006355"
"AT2G41540","GO:0004367"
"AT2G41540","GO:0005975"
"AT2G41540","GO:0006072"
"AT2G41540","GO:0009331"
"AT2G41540","GO:0016616"
"AT2G41540","GO:0046168"
"AT2G41540","GO:0051287"
"AT2G41540","GO:0004367"
"AT2G41540","GO:0005975"
"AT2G41540","GO:0006072"
"AT2G41540","GO:0009331"
"AT2G41540","GO:0016616"
"AT2G41540","GO:0046168"
"AT2G41540","GO:0051287"
"AT2G41540","GO:0004367"
"AT2G41540","GO:0005975"
"AT2G41540","GO:0006072"
"AT2G41540","GO:0009331"
"AT2G41540","GO:0016616"
"AT2G41540","GO:0046168"
"AT2G41540","GO:0051287"
"AT2G41540","GO:0004367"
"AT2G41540","GO:0005975"
"AT2G41540","GO:0006072"
"AT2G41540","GO:0009331"
"AT2G41540","GO:0016616"
"AT2G41540","GO:0046168"
"AT2G41540","GO:0051287"
"AT5G14710","GO:0043248"
"AT1G76640","GO:0005509"
"AT1G75130","GO:0004497"
"AT1G75130","GO:0005506"
"AT1G75130","GO:0016705"
"AT1G75130","GO:0020037"
"AT2G30020","GO:0016791"
"AT2G30020","GO:0004722"
"AT2G30020","GO:0006470"
"AT2G48070","GO:0006952"
"AT2G48070","GO:0006952"
"AT1G80030","GO:0031072"
"AT1G80030","GO:0051082"
"AT2G28190","GO:0006801"
"AT2G28190","GO:0046872"
"AT1G55670","GO:0009522"
"AT1G55670","GO:0015979"
"AT1G55670","GO:0016020"
"AT3G61600","GO:0005515"
"AT5G40380","GO:0004672"
"AT5G40380","GO:0005524"
"AT5G40380","GO:0006468"
"AT5G40650","GO:0009055"
"AT5G40650","GO:0051536"
"AT1G30610","GO:0009658"
"AT5G46760","GO:0046983"
"AT5G46760","GO:0003700"
"AT5G46760","GO:0006355"
"AT1G57770","GO:0016491"
"AT4G12040","GO:0008270"
"AT4G12040","GO:0003677"
"AT4G12040","GO:0008270"
"AT4G12040","GO:0003677"
"AT1G79440","GO:0016491"
"AT3G06350","GO:0004764"
"AT3G06350","GO:0003855"
"AT3G15520","GO:0000413"
"AT3G15520","GO:0003755"
"AT3G15520","GO:0000413"
"AT3G15520","GO:0003755"
"AT2G20060","GO:0003735"
"AT2G20060","GO:0005840"
"AT2G20060","GO:0006412"
"AT1G77710","GO:0071569"
"AT5G07475","GO:0009055"
"AT4G01995","GO:0005506"
"AT5G52300","GO:0009737"
"AT2G31840","GO:0006355"
"AT2G31840","GO:0009658"
"AT2G31840","GO:0006355"
"AT2G31840","GO:0009658"
"AT2G41760","GO:0008418"
"AT2G41760","GO:0070773"
"AT4G34760","GO:0009733"
"AT1G45201","GO:0004806"
"AT1G45201","GO:0006629"
"AT1G62430","GO:0004605"
"AT1G07890","GO:0004601"
"AT1G07890","GO:0006979"
"AT1G07890","GO:0020037"
"AT1G07890","GO:0034599"
"AT1G07890","GO:0004601"
"AT1G07890","GO:0006979"
"AT1G07890","GO:0020037"
"AT1G07890","GO:0034599"
"AT1G07890","GO:0004601"
"AT1G07890","GO:0006979"
"AT1G07890","GO:0020037"
"AT1G07890","GO:0034599"
"AT1G07890","GO:0004601"
"AT1G07890","GO:0006979"
"AT1G07890","GO:0020037"
"AT1G07890","GO:0034599"
"AT1G07890","GO:0004601"
"AT1G07890","GO:0006979"
"AT1G07890","GO:0020037"
"AT1G07890","GO:0034599"
"AT1G07890","GO:0004601"
"AT1G07890","GO:0006979"
"AT1G07890","GO:0020037"
"AT1G07890","GO:0034599"
"AT1G07890","GO:0004601"
"AT1G07890","GO:0006979"
"AT1G07890","GO:0020037"
"AT1G07890","GO:0034599"
"AT3G59710","GO:0016491"
"AT5G05590","GO:0000162"
"AT5G05590","GO:0004640"
"AT5G05590","GO:0006568"
"AT3G50930","GO:0005524"
"AT3G50930","GO:0016887"
"AT1G78660","GO:0008242"
"AT1G78660","GO:0016787"
"AT2G41640","GO:0016757"
"AT5G66005","GO:0017111"
"AT3G05910","GO:0016787"
"AT3G51150","GO:0005524"
"AT3G51150","GO:0007018"
"AT3G51150","GO:0008017"
"AT3G51150","GO:1990939"
"AT3G51150","GO:0005524"
"AT3G51150","GO:0007018"
"AT3G51150","GO:0008017"
"AT3G51150","GO:1990939"
"AT3G51150","GO:0005524"
"AT3G51150","GO:0007018"
"AT3G51150","GO:0008017"
"AT3G51150","GO:1990939"
"AT3G11010","GO:0005515"
"AT5G07990","GO:0004497"
"AT5G07990","GO:0005506"
"AT5G07990","GO:0016705"
"AT5G07990","GO:0020037"
"AT3G01040","GO:0016757"
"AT3G01040","GO:0047262"
"AT5G54570","GO:0004553"
"AT5G54570","GO:0005975"
"AT3G49220","GO:0030599"
"AT3G49220","GO:0042545"
"AT3G49220","GO:0004857"
"AT1G48410","GO:0005515"
"AT1G48410","GO:0003676"
"AT1G48410","GO:0005515"
"AT1G48410","GO:0003676"
"AT5G18830","GO:0003677"
"AT5G37770","GO:0005509"
"AT5G37770","GO:0005509"
"AT1G67880","GO:0003830"
"AT1G67880","GO:0006487"
"AT1G67880","GO:0016020"
"AT1G24610","GO:0005515"
"AT1G08200","GO:0003824"
"AT3G13490","GO:0000166"
"AT3G13490","GO:0004824"
"AT3G13490","GO:0005524"
"AT3G13490","GO:0005737"
"AT3G13490","GO:0006430"
"AT3G13490","GO:0003676"
"AT3G13490","GO:0004812"
"AT3G13490","GO:0006418"
"AT1G73530","GO:0003676"
"AT4G39970","GO:0016787"
"AT4G29210","GO:0006751"
"AT4G29210","GO:0036374"
"AT5G03630","GO:0016491"
"AT2G40460","GO:0042937"
"AT2G40460","GO:0042938"
"AT2G40460","GO:0071916"
"AT2G40460","GO:0016020"
"AT2G40460","GO:0022857"
"AT2G40460","GO:0055085"
"AT1G71220","GO:0003980"
"AT1G71220","GO:0006486"
"AT5G09300","GO:0016624"
"AT1G73150","GO:0005515"
"AT4G21760","GO:0004553"
"AT4G21760","GO:0005975"
"AT1G45191","GO:0004553"
"AT1G45191","GO:0005975"
"AT3G52180","GO:0008138"
"AT3G52180","GO:0016311"
"AT3G52180","GO:0005982"
"AT3G52180","GO:0007623"
"AT3G52180","GO:0019203"
"AT3G14420","GO:0010181"
"AT3G14420","GO:0016491"
"AT1G20830","GO:0009507"
"AT1G20830","GO:0010020"
"AT4G22756","GO:0005506"
"AT4G22756","GO:0008610"
"AT4G22756","GO:0016491"
"AT5G41680","GO:0004672"
"AT5G41680","GO:0006468"
"AT3G16470","GO:0030246"
"AT3G16470","GO:0030246"
"AT4G34730","GO:0006364"
"AT4G34730","GO:0006364"
"AT4G34730","GO:0006364"
"AT1G09415","GO:0010112"
"AT3G29110","GO:0010333"
"AT3G29110","GO:0016829"
"AT3G29110","GO:0016102"
"AT3G29110","GO:0000287"
"AT4G02590","GO:0046983"
"AT4G02590","GO:0046983"
"AT1G33790","GO:0030246"
"AT1G02880","GO:0004788"
"AT1G02880","GO:0005524"
"AT1G02880","GO:0009229"
"AT1G02880","GO:0030975"
"AT5G23870","GO:0016787"
"AT4G04670","GO:0005515"
"AT3G54510","GO:0016020"
"AT3G54510","GO:0005227"
"AT1G01490","GO:0046872"
"AT1G01490","GO:0046872"
"AT4G16250","GO:0006355"
"AT4G16250","GO:0005515"
"AT4G16250","GO:0009584"
"AT4G16250","GO:0018298"
"AT4G16250","GO:0000155"
"AT4G16250","GO:0007165"
"AT4G38160","GO:0003690"
"AT4G38160","GO:0006355"
"AT2G33370","GO:0003735"
"AT2G33370","GO:0005840"
"AT2G33370","GO:0006412"
"AT1G13710","GO:0004497"
"AT1G13710","GO:0005506"
"AT1G13710","GO:0016705"
"AT1G13710","GO:0020037"
"AT5G61960","GO:0003676"
"AT5G61960","GO:0003676"
"AT5G61960","GO:0003676"
"AT5G61960","GO:0003676"
"AT5G61960","GO:0003676"
"AT5G61960","GO:0003676"
"AT5G61960","GO:0003676"
"AT1G24280","GO:0006006"
"AT1G24280","GO:0016614"
"AT1G24280","GO:0050661"
"AT1G24280","GO:0004345"
"AT4G39950","GO:0004497"
"AT4G39950","GO:0005506"
"AT4G39950","GO:0016705"
"AT4G39950","GO:0020037"
"AT5G51750","GO:0006508"
"AT5G51750","GO:0008236"
"AT4G11310","GO:0006508"
"AT4G11310","GO:0008234"
"AT1G07320","GO:0003735"
"AT1G07320","GO:0005840"
"AT1G07320","GO:0006412"
"AT5G58960","GO:0009639"
"AT5G58960","GO:0009959"
"AT4G37800","GO:0004553"
"AT4G37800","GO:0005975"
"AT4G37800","GO:0010411"
"AT4G37800","GO:0016762"
"AT4G37800","GO:0042546"
"AT4G37800","GO:0005618"
"AT4G37800","GO:0006073"
"AT4G37800","GO:0048046"
"AT2G39010","GO:0015267"
"AT2G39010","GO:0016020"
"AT2G39010","GO:0055085"
"AT1G63770","GO:0008237"
"AT1G63770","GO:0008270"
"AT4G23590","GO:0009058"
"AT4G23590","GO:0030170"
"AT5G51460","GO:0003824"
"AT5G51460","GO:0005992"
"AT5G51460","GO:0004805"
"AT5G51460","GO:0003824"
"AT5G51460","GO:0005992"
"AT5G51460","GO:0004805"
"AT1G22880","GO:0004553"
"AT1G22880","GO:0005975"
"AT3G56990","GO:0005634"
"AT1G67420","GO:0008235"
"AT1G30000","GO:0004571"
"AT1G30000","GO:0005509"
"AT1G30000","GO:0016020"
"AT5G64560","GO:0016020"
"AT5G64560","GO:0030001"
"AT5G64560","GO:0046873"
"AT5G64560","GO:0055085"
"AT1G52220","GO:0009579"
"AT1G26190","GO:0005524"
"AT1G26190","GO:0016301"
"AT5G13760","GO:0022857"
"AT5G13760","GO:0055085"
"AT4G13345","GO:0016020"
"AT4G13345","GO:0016020"
"AT3G14420","GO:0010181"
"AT3G14420","GO:0016491"
"AT5G49110","GO:0006281"
"AT1G61560","GO:0006952"
"AT1G61560","GO:0016021"
"AT5G08410","GO:0015979"
"AT5G56500","GO:0042026"
"AT5G56500","GO:0005524"
"AT5G56500","GO:0016887"
"AT5G56500","GO:0042026"
"AT5G56500","GO:0005524"
"AT5G56500","GO:0016887"
"AT2G11810","GO:0009247"
"AT2G11810","GO:0016758"
"AT5G13530","GO:0004842"
"AT5G13530","GO:0006952"
"AT5G13530","GO:0009738"
"AT5G13530","GO:0016567"
"AT5G13530","GO:0004672"
"AT5G13530","GO:0005524"
"AT5G13530","GO:0006468"
"AT4G26600","GO:0008168"
"AT4G20010","GO:0003697"
"AT4G20010","GO:0006260"
"AT4G38950","GO:0005524"
"AT4G38950","GO:0007018"
"AT4G38950","GO:0008017"
"AT4G38950","GO:1990939"
"AT4G38950","GO:0005524"
"AT4G38950","GO:0007018"
"AT4G38950","GO:0008017"
"AT4G38950","GO:1990939"
"AT4G38950","GO:0005524"
"AT4G38950","GO:0007018"
"AT4G38950","GO:0008017"
"AT4G38950","GO:1990939"
"AT4G38950","GO:0005524"
"AT4G38950","GO:0007018"
"AT4G38950","GO:0008017"
"AT4G38950","GO:1990939"
"AT4G38950","GO:0005524"
"AT4G38950","GO:0007018"
"AT4G38950","GO:0008017"
"AT4G38950","GO:1990939"
"AT5G16690","GO:0003677"
"AT5G16690","GO:0005664"
"AT5G16690","GO:0006260"
"AT2G03810","GO:0009786"
"AT2G03810","GO:0009786"
"AT2G03810","GO:0009786"
"AT2G03810","GO:0009786"
"AT2G03810","GO:0009786"
"AT2G03810","GO:0009786"
"AT2G03810","GO:0009786"
"AT3G63130","GO:0005515"
"AT3G63130","GO:0005515"
"AT1G48440","GO:0005783"
"AT1G48440","GO:0006886"
"AT1G48440","GO:0016021"
"AT1G52240","GO:0005085"
"AT4G25850","GO:0008289"
"AT2G30150","GO:0008194"
"AT4G39780","GO:0003700"
"AT4G39780","GO:0006355"
"AT1G80040","GO:0043130"
"AT3G56970","GO:0046983"
"AT3G56970","GO:0003700"
"AT3G56970","GO:0006357"
"AT1G49050","GO:0004190"
"AT1G49050","GO:0006508"
"AT4G19510","GO:0043531"
"AT4G19510","GO:0003953"
"AT4G19510","GO:0007165"
"AT4G19510","GO:0006952"
"AT4G19510","GO:0005515"
"AT4G19510","GO:0043531"
"AT4G19510","GO:0003953"
"AT4G19510","GO:0007165"
"AT4G19510","GO:0006952"
"AT4G19510","GO:0005515"
"AT4G09570","GO:0005509"
"AT4G09570","GO:0004672"
"AT4G09570","GO:0005524"
"AT4G09570","GO:0006468"
"AT2G38170","GO:0016021"
"AT2G38170","GO:0055085"
"AT2G38170","GO:0006812"
"AT2G38170","GO:0008324"
"AT1G64200","GO:0033178"
"AT1G64200","GO:0046961"
"AT1G64200","GO:1902600"
"AT4G30020","GO:0006508"
"AT4G30020","GO:0008236"
"AT4G30020","GO:0006508"
"AT4G30020","GO:0008236"
"AT4G30020","GO:0006508"
"AT4G30020","GO:0008236"
"AT4G30020","GO:0006508"
"AT4G30020","GO:0008236"
"AT3G56980","GO:0046983"
"AT3G56980","GO:0003700"
"AT3G56980","GO:0006357"
"AT5G06980","GO:0006355"
"AT5G06980","GO:0007623"
"AT1G78920","GO:0004427"
"AT1G78920","GO:0009678"
"AT1G78920","GO:0016020"
"AT1G78920","GO:1902600"
"AT1G78920","GO:0004427"
"AT1G78920","GO:0009678"
"AT1G78920","GO:0016020"
"AT1G78920","GO:1902600"
"AT1G78920","GO:0004427"
"AT1G78920","GO:0009678"
"AT1G78920","GO:0016020"
"AT1G78920","GO:1902600"
"AT1G07500","GO:0032875"
"AT5G47820","GO:0005524"
"AT5G47820","GO:0007018"
"AT5G47820","GO:0008017"
"AT5G47820","GO:1990939"
"AT5G47820","GO:0005524"
"AT5G47820","GO:0007018"
"AT5G47820","GO:0008017"
"AT5G47820","GO:1990939"
"AT4G14140","GO:0008168"
"AT4G14140","GO:0003682"
"AT3G21510","GO:0000160"
"AT3G48090","GO:0006952"
"AT3G48090","GO:0006629"
"AT5G57290","GO:0003735"
"AT5G57290","GO:0005840"
"AT5G40910","GO:0006952"
"AT5G40910","GO:0043531"
"AT5G40910","GO:0003953"
"AT5G40910","GO:0007165"
"AT5G40910","GO:0006952"
"AT5G40910","GO:0043531"
"AT5G40910","GO:0003953"
"AT5G40910","GO:0007165"
"AT1G32990","GO:0003735"
"AT1G32990","GO:0005840"
"AT1G32990","GO:0006412"
"AT1G26255","GO:0046872"
"AT5G64330","GO:0016567"
"AT2G46640","GO:0001763"
"AT1G01490","GO:0046872"
"AT5G62670","GO:0008553"
"AT5G62670","GO:0016021"
"AT5G62670","GO:0120029"
"AT2G21530","GO:0005515"
"AT4G26270","GO:0003872"
"AT4G26270","GO:0006096"
"AT2G15690","GO:0008270"
"AT5G42210","GO:0022857"
"AT5G42210","GO:0055085"
"AT5G66210","GO:0004672"
"AT5G66210","GO:0005524"
"AT5G66210","GO:0006468"
"AT5G66210","GO:0005509"
"AT1G48750","GO:0006869"
"AT3G17640","GO:0005515"
"AT4G04770","GO:0016226"
"AT1G21650","GO:0005515"
"AT1G21650","GO:0005524"
"AT1G21650","GO:0016020"
"AT1G21650","GO:0017038"
"AT1G21650","GO:0006605"
"AT1G21650","GO:0006886"
"AT3G09910","GO:0003924"
"AT3G09910","GO:0005525"
"AT3G09910","GO:0003924"
"AT3G09910","GO:0005525"
"AT5G25980","GO:0004553"
"AT5G25980","GO:0005975"
"AT2G32030","GO:0008080"
"AT4G15280","GO:0008194"
"AT3G23560","GO:0015297"
"AT3G23560","GO:0016020"
"AT3G23560","GO:0042910"
"AT3G23560","GO:0055085"
"AT3G23560","GO:1990961"
"AT5G06220","GO:0005743"
"AT1G26930","GO:0005515"
"AT3G52990","GO:0000287"
"AT3G52990","GO:0004743"
"AT3G52990","GO:0006096"
"AT3G52990","GO:0030955"
"AT4G37410","GO:0004497"
"AT4G37410","GO:0005506"
"AT4G37410","GO:0016705"
"AT4G37410","GO:0020037"
"AT1G78930","GO:0003690"
"AT1G78930","GO:0006355"
"AT3G47000","GO:0004553"
"AT3G47000","GO:0005975"
"AT2G29340","GO:0016491"
"AT2G29340","GO:0016491"
"AT2G40270","GO:0004672"
"AT2G40270","GO:0006468"
"AT1G58180","GO:0004089"
"AT1G58180","GO:0008270"
"AT1G58180","GO:0004089"
"AT1G58180","GO:0008270"
"AT5G53360","GO:0005737"
"AT5G53360","GO:0006511"
"AT5G53360","GO:0007275"
"AT1G64625","GO:0003700"
"AT1G64625","GO:0006355"
"AT1G80410","GO:0005515"
"AT1G44790","GO:0003839"
"AT1G44790","GO:0006751"
"AT1G80030","GO:0031072"
"AT1G80030","GO:0051082"
"AT1G80030","GO:0031072"
"AT1G80030","GO:0051082"
"AT1G80030","GO:0031072"
"AT1G80030","GO:0051082"
"AT4G15680","GO:0097573"
"AT5G53460","GO:0016491"
"AT5G53460","GO:0006807"
"AT5G53460","GO:0015930"
"AT5G53460","GO:0006537"
"AT5G53460","GO:0016638"
"AT5G53460","GO:0016491"
"AT5G53460","GO:0006807"
"AT5G53460","GO:0015930"
"AT5G53460","GO:0006537"
"AT5G53460","GO:0016638"
"AT5G53460","GO:0016491"
"AT5G53460","GO:0006807"
"AT5G53460","GO:0015930"
"AT5G53460","GO:0006537"
"AT5G53460","GO:0016638"
"AT5G64650","GO:0003735"
"AT5G64650","GO:0005840"
"AT5G64650","GO:0006412"
"AT1G74560","GO:0005634"
"AT1G74560","GO:0006334"
"AT1G45191","GO:0004553"
"AT1G45191","GO:0005975"
"AT1G76580","GO:0003677"
"AT1G71500","GO:0008942"
"AT5G51200","GO:0005643"
"AT3G48260","GO:0004674"
"AT3G48260","GO:0005524"
"AT3G48260","GO:0004672"
"AT3G48260","GO:0006468"
"AT5G45750","GO:0003924"
"AT5G45750","GO:0005525"
"AT1G68560","GO:0004553"
"AT1G68560","GO:0005975"
"AT4G38160","GO:0003690"
"AT4G38160","GO:0006355"
"AT5G08650","GO:0005525"
"AT5G08650","GO:0003924"
"AT4G30910","GO:0006508"
"AT4G30910","GO:0070006"
"AT4G30910","GO:0005737"
"AT4G30910","GO:0019538"
"AT4G30910","GO:0030145"
"AT5G49730","GO:0016491"
"AT1G62850","GO:0003747"
"AT1G62850","GO:0006415"
"AT5G46350","GO:0003700"
"AT5G46350","GO:0006355"
"AT5G46350","GO:0043565"
"AT4G04810","GO:0033743"
"AT4G04810","GO:0006979"
"AT4G04810","GO:0016671"
"AT4G04810","GO:0030091"
"AT4G15110","GO:0004497"
"AT4G15110","GO:0005506"
"AT4G15110","GO:0016705"
"AT4G15110","GO:0020037"
"AT1G77920","GO:0006351"
"AT1G77920","GO:0043565"
"AT1G77920","GO:0003700"
"AT1G77920","GO:0006355"
"AT1G74710","GO:0008909"
"AT2G40020","GO:0018024"
"AT2G26910","GO:0140359"
"AT2G26910","GO:0016020"
"AT2G26910","GO:0005524"
"AT3G58620","GO:0005515"
"AT4G13250","GO:0016491"
"AT4G27500","GO:0005783"
"AT4G27500","GO:0005886"
"AT4G27500","GO:0010155"
"AT1G06000","GO:0008194"
"AT2G42780","GO:0005634"
"AT2G42780","GO:0006368"
"AT2G42780","GO:0070449"
"AT1G34160","GO:0008270"
"AT3G45140","GO:0016702"
"AT3G45140","GO:0046872"
"AT3G45140","GO:0005515"
"AT3G22420","GO:0004672"
"AT3G22420","GO:0005524"
"AT3G22420","GO:0006468"
"AT4G26555","GO:0003755"
"AT3G51670","GO:0008289"
"AT3G46010","GO:0003779"
"AT3G46010","GO:0015629"
"AT3G46010","GO:0030042"
"AT3G27160","GO:0003735"
"AT3G27160","GO:0005840"
"AT3G27160","GO:0006412"
"AT4G04940","GO:0006364"
"AT4G04940","GO:0032040"
"AT4G04940","GO:0005515"
"AT1G01070","GO:0016021"
"AT1G01070","GO:0022857"
"AT1G01070","GO:0016020"
"AT1G09350","GO:0006012"
"AT1G09350","GO:0047216"
"AT1G09350","GO:0016757"
"AT4G21380","GO:0004674"
"AT4G21380","GO:0048544"
"AT4G21380","GO:0004672"
"AT4G21380","GO:0006468"
"AT1G32350","GO:0009916"
"AT1G28610","GO:0016788"
"AT5G24290","GO:0005384"
"AT5G24290","GO:0030026"
"AT5G21100","GO:0005507"
"AT5G21100","GO:0016491"
"AT1G63350","GO:0005515"
"AT1G63350","GO:0043531"
"AT1G63350","GO:0006952"
"AT5G42150","GO:0005515"
"AT5G42150","GO:0006749"
"AT3G16950","GO:0045454"
"AT3G16950","GO:0016491"
"AT5G24580","GO:0046872"
"AT1G07890","GO:0004601"
"AT1G07890","GO:0006979"
"AT1G07890","GO:0020037"
"AT1G07890","GO:0034599"
"AT5G41740","GO:0006952"
"AT5G41740","GO:0043531"
"AT2G39210","GO:0022857"
"AT2G39210","GO:0055085"
"AT3G56240","GO:0046872"
"AT2G46710","GO:0007165"
"AT2G46710","GO:0005096"
"AT4G33940","GO:0061630"
"AT4G33940","GO:0046872"
"AT4G25450","GO:0005524"
"AT4G25450","GO:0016021"
"AT4G25450","GO:0055085"
"AT4G25450","GO:0140359"
"AT2G41100","GO:0005509"
"AT2G41100","GO:0005509"
"AT5G43190","GO:0005515"
"AT4G03280","GO:0051537"
"AT1G32960","GO:0006508"
"AT1G32960","GO:0008236"
"AT2G46310","GO:0003700"
"AT2G46310","GO:0006355"
"AT1G17650","GO:0050661"
"AT1G17650","GO:0051287"
"AT3G44970","GO:0004497"
"AT3G44970","GO:0005506"
"AT3G44970","GO:0016705"
"AT3G44970","GO:0020037"
"AT4G18050","GO:0005524"
"AT4G18050","GO:0016021"
"AT4G18050","GO:0055085"
"AT4G18050","GO:0140359"
"AT2G41100","GO:0005509"
"AT2G41100","GO:0005509"
"AT2G41100","GO:0005509"
"AT4G37550","GO:0016811"
"AT4G28560","GO:0005515"
"AT1G61560","GO:0006952"
"AT1G61560","GO:0016021"
"AT1G61560","GO:0006952"
"AT1G61560","GO:0016021"
"AT2G29570","GO:0003677"
"AT2G29570","GO:0006275"
"AT2G37390","GO:0046872"
"AT3G52910","GO:0005524"
"AT3G52910","GO:0005634"
"AT3G52910","GO:0006355"
"AT3G52910","GO:0006351"
"AT3G52910","GO:0032502"
"AT1G45191","GO:0004553"
