gene,Atha_WT.Col.0_sl_FLT_Rep1_G1S1,Atha_WT.Col.0_sl_FLT_Rep2_G1S2,Atha_WT.Col.0_sl_FLT_Rep3_G1S3,Atha_WT.Col.0_sl_GC_Rep1_G2S1,Atha_WT.Col.0_sl_GC_Rep2_G2S2,Atha_WT.Col.0_sl_GC_Rep3_G2S3
AT1G13270,993.3963661,846.0399602,769.3004821,482.4498054,401.2549043,470.5473354
AT1G13280,1821.637505,2082.65589,1823.057879,1478.985469,1323.608545,1590.43374
AT1G13290,2.46500339,6.239232745,6.90988457,11.29859029,14.20371343,5.688827889
AT1G13300,261.2903593,386.8324302,488.2985096,1046.249461,806.0607369,889.08253
AT1G13310,4.93000678,1.247846549,5.758237142,4.519436116,2.663196267,7.314207285
AT1G13320,1219.35501,864.7576584,838.3993278,914.0559545,921.4659085,939.4692913
AT1G13330,38.61838644,36.18754992,26.48789085,22.59718058,31.07062312,28.44413944
AT1G13340,497.9306848,32.44401027,48.36919199,368.3340435,71.90629921,231.616564
AT1G13350,285.1187254,187.1769823,196.9317102,242.9196912,237.9121999,240.5561507
AT1G13360,819.2027932,1115.574815,1292.148415,3374.88892,1791.443356,1850.494443
AT1G13370,0.821667797,0,0,4.519436116,0,0.812689698
AT1G13380,624.4675254,491.6515403,460.6589713,331.0486955,384.3879946,498.1787851
AT1G13390,274.4370441,396.8152026,381.1952988,402.2298143,355.9805677,339.7042939
AT1G13400,18.89835932,26.20477753,28.79118571,16.94788544,29.29515894,26.81876005
AT1G13410,52.58673898,42.42678266,38.00436513,49.71379728,37.28474774,32.50758794
AT1G13420,402.6172204,883.4753566,626.496201,187.5565988,329.348605,254.3718756
AT1G13430,631.0408678,1074.395879,735.9027067,676.7855584,533.5269855,661.5294145
AT1G13440,25535.79178,23339.72185,25572.33115,17917.30448,15972.07575,17353.36313
AT1G13448,22.18503051,24.95693098,28.79118571,28.24647573,21.30557014,34.94565703
AT1G13450,503.6823593,635.1538934,600.0083102,546.85177,699.5328862,691.5989333
AT1G13460,267.0420339,268.287008,229.1778382,266.6467308,267.2073588,278.7525665
AT1G13470,1.643335593,4.991386196,14.97141657,35.0256299,17.75464178,9.752276381
AT1G13480,9.86001356,6.239232745,17.27471142,7.909013203,31.95835521,26.81876005
AT1G13485,0,0,0,0,0,0
AT1G13490,2.46500339,4.991386196,8.061531998,10.16873126,6.214124623,7.314207285
AT1G13500,4.93000678,0,4.606589713,6.779154174,5.326392534,6.501517587
AT1G13510,21.36336271,19.96554478,36.85271771,37.28534796,46.16206863,37.38372613
AT1G13520,33.68837966,27.45262408,54.12742913,98.29773552,97.6505298,87.77048743
AT1G13530,37.79671865,33.69185682,51.82413427,85.86928621,76.34495966,73.95476255
AT1G13540,14.79002034,22.46123788,20.72965371,25.98675767,28.40742685,17.87917336
AT1G13550,5.751674576,12.47846549,23.03294857,39.54506602,31.95835521,27.63144974
AT1G13560,896.4395661,792.3825586,765.8455398,427.086713,703.9715466,651.7771381
AT1G13570,341.8138034,289.5003993,298.2766839,433.8658671,351.5419073,398.2179522
AT1G13580,135.5751864,104.8191101,118.6196851,112.9859029,118.0683678,114.5892475
AT1G13590,216.9202983,208.3903737,213.0547742,183.0371627,251.2281812,319.3870515
AT1G13600,13.96835254,18.71769823,41.45930742,50.84365631,64.8044425,80.45628014
AT1G13605,0,0,0,2.259718058,2.663196267,0
AT1G13607,0,0,0,0,0,0
AT1G13608,0,0,1.151647428,0,0.887732089,0
AT1G13609,1.643335593,6.239232745,2.303294857,1.129859029,3.550928356,3.250758794
AT1G13610,0.821667797,1.247846549,5.758237142,2.259718058,2.663196267,1.625379397
AT1G13620,0.821667797,1.247846549,1.151647428,2.259718058,2.663196267,2.438069095
AT1G13630,79.70177627,58.6487878,55.27907656,73.44083689,65.69217459,50.3867613
AT1G13635,10.68168136,9.982772391,17.27471142,9.038872232,59.47804997,42.25986432
AT1G13640,3382.806319,2494.445251,2150.125749,4156.751368,2397.764373,3219.876585
AT1G13650,15.61168814,3.743539647,18.42635885,22.59718058,5.326392534,13.00303517
AT1G13670,122.4285017,88.59710497,77.1603777,135.5830835,141.1494022,131.6557311
AT1G13680,0.821667797,2.495693098,0,1.129859029,1.775464178,2.438069095
AT1G13690,284.2970576,197.1597547,225.7228959,274.5557441,184.6482745,216.9881495
AT1G13700,44.37006102,31.19616372,40.30765999,31.63605281,75.45722757,71.51669346
AT1G13710,398.5088814,527.8390902,553.942413,521.9948714,330.2363371,361.6469158
AT1G13720,0,0,0,0,0,0
AT1G13730,521.7590509,354.3884199,342.0392862,320.8799642,348.878711,357.5834673
AT1G13740,290.0487322,247.0736167,198.0833577,305.0619378,297.3902498,290.1302223
AT1G13750,109.281817,124.7846549,154.3207554,54.23323339,135.8230096,91.83393592
AT1G13755,0,0,1.151647428,0,0.887732089,0
AT1G13760,0,0,1.151647428,0,0,0
AT1G13770,136.3968542,137.2631204,122.0746274,79.09013203,106.5278507,118.652696
AT1G13780,67.37675932,92.34064462,127.8328645,72.31097786,89.660941,65.01517587
AT1G13790,86.27511865,63.64017399,103.6482685,47.45407922,48.8252649,45.51062311
AT1G13800,59.16008136,34.93970337,29.94283314,53.10337436,39.06021192,33.32027763
AT1G13805,0,0,0,0,0,0
AT1G13810,126.5368407,76.11863948,77.1603777,112.9859029,74.56949548,82.08165954
AT1G13820,316.3421017,344.4056475,354.7074079,204.5044843,241.4631282,311.2601545
AT1G13825,0.821667797,0,1.151647428,0,1.775464178,0
AT1G13830,101.8868068,170.9549772,149.7141657,132.1935064,162.4549723,176.3536645
AT1G13840,0,0,0,0,0,0
AT1G13850,0,0,0,0,0,0
AT1G13860,459.3122983,309.4659441,286.7602097,162.6997002,197.9642559,195.8582173
AT1G13870,255.5386848,168.4592841,170.4438194,179.6475856,149.138991,185.2932512
AT1G13880,709.0993085,620.1797348,604.6148999,841.7449766,699.5328862,711.1034861
AT1G13890,0,0,1.151647428,1.129859029,0.887732089,0.812689698
AT1G13900,682.805939,665.1022106,591.9467782,639.5002104,637.3916399,615.2061017
AT1G13910,66.55509153,47.41816886,32.24612799,45.19436116,65.69217459,60.13903768
AT1G13920,19.72002712,41.17893611,23.03294857,27.1166167,63.02897832,52.0121407
AT1G13930,503.6823593,944.6198375,823.4279112,240.6599732,506.8950229,394.1545037
AT1G13940,515.1857085,537.8218626,535.5160542,628.2016201,647.1566929,635.5233441
AT1G13950,173.3719051,144.7501997,152.0174605,180.7774446,230.8103432,247.870358
AT1G13960,863.5728543,908.4322876,921.3179427,1132.118747,1327.159473,1264.545171
AT1G13970,98.6001356,61.1444809,64.49225599,93.77829941,82.55908428,99.9608329
AT1G13980,2356.543241,1906.709527,1727.471142,2351.236639,1900.634403,2154.44039
AT1G13990,201.3086102,187.1769823,206.1448897,376.2430567,270.7582872,301.5078781
AT1G14000,1237.431702,1241.607316,1175.832024,1282.389998,1343.138651,1314.119242
AT1G14010,537.370739,400.5587422,363.9205873,366.0743254,452.7433654,467.2965766
AT1G14020,387.0055322,355.6362664,345.4942285,214.6732155,273.4214834,235.6800125
AT1G14030,451.0956204,549.0524815,511.3314582,260.9974357,362.1946923,260.8733932
AT1G14040,211.9902915,303.2267114,272.9404405,390.931224,525.5373967,439.6651268
AT1G14048,0,0,1.151647428,1.129859029,0,0
AT1G14060,134.7535186,178.4420565,194.6284154,140.1025196,153.5776514,140.5953178
AT1G14071,3.286671187,2.495693098,1.151647428,0,0.887732089,0.812689698
AT1G14080,76.41510509,51.16170851,54.12742913,132.1935064,129.608885,110.525799
AT1G14100,0.821667797,3.743539647,3.454942285,12.42844932,7.101856713,0.812689698
AT1G14110,0,2.495693098,5.758237142,3.389577087,4.438660445,1.625379397
AT1G14120,210.3469559,355.6362664,289.0635045,46.32422019,178.4341499,97.52276381
AT1G14130,142.9701966,155.9808186,131.2878068,183.0371627,170.4445611,168.2267676
AT1G14140,179.1235797,144.7501997,139.3493388,148.0115328,117.1806358,114.5892475
AT1G14150,200.4869424,249.5693098,201.5383,76.83041397,220.1575581,140.5953178
AT1G14160,32.04504407,34.93970337,58.73401884,143.4920967,216.6066297,255.1845653
AT1G14170,434.6622644,509.121392,420.3513113,608.9940166,546.8429669,605.4538253
AT1G14180,115.8551593,88.59710497,105.9515634,45.19436116,81.67135219,60.95172738
AT1G14185,43.54839322,77.36648603,76.00873027,108.4664668,142.9248663,113.7765578
AT1G14190,23.00669831,23.70908443,27.63953828,35.0256299,58.59031788,44.69793341
AT1G14200,555.4474305,858.5184256,586.188541,920.8351087,521.9864684,532.3117524
AT1G14205,14.79002034,11.23061894,8.061531998,5.649295145,7.989588802,13.81572487
AT1G14210,599.8174915,681.3242157,593.0984256,597.6954264,764.3373287,819.191216
AT1G14220,18.07669153,19.96554478,21.88130114,7.909013203,31.07062312,21.94262186
AT1G14230,432.197261,586.487878,572.3687719,451.9436116,600.9946243,518.4960276
AT1G14240,20.54169492,27.45262408,33.39777542,15.81802641,46.16206863,19.50455276
AT1G14250,0,1.247846549,3.454942285,4.519436116,2.663196267,0.812689698
AT1G14260,23.00669831,11.23061894,13.81976914,21.46732155,8.877320891,15.44110427
AT1G14270,525.8673898,615.1883486,613.8280793,255.3481406,370.1842811,322.6378103
AT1G14280,367.2855051,398.0630491,339.7359914,259.8675767,322.2467483,309.6347751
AT1G14290,949.0263051,1171.727909,1042.240923,937.7829941,723.5016526,1096.318403
AT1G14300,193.0919322,148.4937393,131.2878068,184.1670217,123.3947604,182.0424924
AT1G14310,75.59343729,89.84495152,97.89003141,47.45407922,71.01856713,67.45324497
AT1G14315,0.821667797,2.495693098,8.061531998,2.259718058,3.550928356,4.87613819
AT1G14320,7786.945709,5972.193583,5608.522976,4354.476698,4900.281132,5377.567734
AT1G14330,361.5338305,376.8496578,338.5843439,399.9700963,425.2236707,356.7707776
AT1G14340,160.2252203,177.1942099,179.6569988,221.4523697,180.2096141,234.8673228
AT1G14345,429.7322576,620.1797348,632.2544381,154.790687,362.1946923,270.6256696
AT1G14350,1088.709831,915.9193669,818.8213215,827.0568092,959.6383883,976.0403278
AT1G14360,654.8692339,484.164461,377.7403565,519.7351534,342.6645864,485.9884396
AT1G14370,516.8290441,585.2400314,499.8149839,514.0858582,598.331428,682.6593466
AT1G14380,815.9161221,882.2275101,811.911437,1040.600166,988.9335472,975.2276381
AT1G14390,132.2885153,96.08418427,93.28344169,89.25886329,114.5174395,93.45931531
AT1G14400,3464.973098,3295.562736,3340.92919,4619.99357,3855.420463,4490.110584
AT1G14410,440.413939,379.3453509,313.2481005,153.6608279,195.3010596,190.1693894
AT1G14420,2.46500339,3.743539647,4.606589713,12.42844932,10.65278507,4.063448492
AT1G14430,80.52344407,87.34925842,92.13179427,74.57069592,68.35537086,32.50758794
AT1G14440,1400.121925,1204.17192,1112.491416,512.9559992,668.4622631,622.520309
AT1G14450,814.2727865,723.7509984,681.7752776,224.8419468,440.3151162,412.0336771
AT1G14453,562.0207729,353.1405733,365.0722348,132.1935064,229.034879,299.069809
AT1G14455,11.50334915,9.982772391,12.66812171,24.85689864,52.37619325,34.94565703
AT1G14460,548.0524204,490.4036937,480.2369776,337.8278497,331.1240692,364.8976746
AT1G14470,24.6500339,24.95693098,28.79118571,55.36309242,30.18289103,30.88220854
AT1G14480,63.26842034,63.64017399,65.64390341,126.5442113,159.791776,124.3415239
AT1G14490,100.2434712,99.82772391,80.61531998,64.40196465,61.25351415,54.45020979
AT1G14500,4.108338983,4.991386196,6.90988457,10.16873126,12.42824925,9.752276381
AT1G14510,777.2977356,697.5462208,626.496201,792.0311793,636.5039079,698.1004509
AT1G14518,0,0,1.151647428,1.129859029,0,1.625379397
AT1G14520,82.16677966,74.87079293,61.0373137,65.53182368,153.5776514,104.0242814
AT1G14530,221.0286373,93.58849117,95.58673655,134.4532245,107.4155828,138.1572487
AT1G14540,77.23677288,79.86217913,56.43072399,81.34985009,231.6980752,154.4110427
AT1G14550,6.573342373,2.495693098,0,12.42844932,26.63196267,13.00303517
AT1G14560,308.1254237,230.8516115,171.5954668,223.7120877,226.3716827,203.9851143
AT1G14570,1434.631973,1397.588135,1263.357229,1414.583504,1312.95576,1594.497188
AT1G14580,498.7523526,410.5415146,444.5359073,375.1131976,379.9493341,410.4082977
AT1G14590,243.2136678,229.603765,238.3910177,171.7385724,153.5776514,208.0485628
AT1G14600,193.0919322,165.963591,223.4196011,120.8949161,129.608885,137.344559
AT1G14610,3146.987661,2595.520822,2546.292464,3707.067474,2550.454292,3010.202643
AT1G14620,420.6939119,336.9185682,308.6415108,310.711233,258.3300379,385.214917
AT1G14630,20.54169492,19.96554478,24.18459599,21.46732155,21.30557014,25.19338065
AT1G14640,39.44005424,41.17893611,56.43072399,103.9470307,68.35537086,49.5740716
AT1G14642,0,0,0,0,0,0
AT1G14650,1723.859037,1738.250243,1721.712905,2693.583925,1886.430689,2188.573358
AT1G14660,85.45345085,72.37509984,78.31202513,66.66168271,58.59031788,50.3867613
AT1G14670,6353.135404,5101.196692,4528.277688,3653.9641,4179.442675,4101.644908
AT1G14680,44.37006102,53.6574016,38.00436513,50.84365631,38.17247983,40.63448492
AT1G14685,382.0755254,294.4917855,285.6085622,223.7120877,282.2988043,305.5713266
AT1G14686,2.46500339,3.743539647,8.061531998,13.55830835,13.31598134,5.688827889
AT1G14687,141.326861,182.1855961,200.3866525,241.7898322,131.3843492,158.4744912
AT1G14688,0,2.495693098,0,0,0,0
AT1G14690,563.6641085,596.4706504,511.3314582,781.8624481,617.861534,782.6201795
AT1G14700,405.0822237,442.9855249,375.4370616,129.9337883,279.6356081,222.6769774
AT1G14710,2085.392868,1566.047419,1604.244868,2054.083715,1406.167629,1570.116497
AT1G14720,723.8893288,864.7576584,785.4235461,750.2263953,715.5120638,631.4598956
AT1G14730,34.51004746,47.41816886,79.46367255,82.47970912,166.0059007,133.2811105
AT1G14740,4311.290929,3460.27848,3336.3226,10004.9017,4045.39513,6628.29718
AT1G14750,108.4601492,97.33203081,82.91861484,56.49295145,50.60072908,33.32027763
AT1G14755,0,0,1.151647428,2.259718058,4.438660445,2.438069095
AT1G14760,42.72672543,31.19616372,32.24612799,21.46732155,24.85649849,19.50455276
AT1G14770,172.5502373,66.13586709,82.91861484,83.60956815,71.01856713,90.20855652
AT1G14780,180.7669153,224.6123788,230.3294857,371.7236205,386.1634587,350.26926
AT1G14790,264.5770305,304.4745579,239.5426651,414.6582637,353.3173714,363.2722952
AT1G14800,0.821667797,1.247846549,1.151647428,4.519436116,1.775464178,0
AT1G14810,2000.761085,2087.647276,2045.325833,1981.772737,1544.653835,1720.464091
AT1G14820,179.9452475,252.0650029,177.353704,93.77829941,167.7813648,137.344559
AT1G14830,2099.36122,1811.873189,1589.273451,1552.426306,1692.017362,1547.361186
AT1G14840,753.4693695,557.7874074,545.880881,323.1396823,344.4400506,355.1453982
AT1G14850,1566.920488,1200.42838,1167.770492,1862.00768,1128.307485,1398.638971
AT1G14860,619.5375187,729.9902311,760.0873027,1076.755655,658.6972101,876.0794949
AT1G14870,1515.977085,1947.888463,2268.745434,3642.66551,2856.721863,3596.964605
AT1G14880,0,3.743539647,2.303294857,3.389577087,0.887732089,0
AT1G14890,1404.230264,1469.963235,1456.833997,2870.971793,2022.253699,2167.443426
AT1G14900,1728.789044,2014.02433,2062.600544,1799.865433,1724.863449,1806.609199
AT1G14910,1643.335593,1312.734569,1332.456075,1577.283205,1201.989249,1479.095251
AT1G14920,1787.127458,1148.018825,1053.757397,1309.506615,804.2852727,980.9164659
AT1G14930,2633.445288,224.6123788,226.8745434,717.4604834,440.3151162,653.4025175
AT1G14940,483.1406644,83.60571878,69.0988457,158.1802641,63.91671041,115.4019372
AT1G14950,2976.902427,244.5779236,59.88566627,741.187523,238.799932,429.9128504
AT1G14960,142.9701966,144.7501997,175.0504091,216.9329336,347.1032468,291.7556017
AT1G14970,153.651878,104.8191101,112.861448,90.38872232,85.22228055,91.83393592
AT1G14980,1550.487132,1025.729863,986.9618461,1049.639038,869.0897152,955.7230853
AT1G14990,115.8551593,117.2975756,89.82849941,61.01238757,104.7523865,105.6496608
AT1G15000,526.6890576,431.7549059,468.7205033,398.8402372,353.3173714,353.5200188
AT1G15002,1362.325207,917.1672134,860.280629,578.4878229,464.2838826,622.520309
AT1G15010,27.93670509,52.40955505,71.40214056,25.98675767,114.5174395,71.51669346
AT1G15015,0.821667797,3.743539647,0,1.129859029,5.326392534,0
AT1G15020,530.7973966,535.3261695,594.250073,689.2140077,640.0548362,676.1578291
AT1G15030,612.1425085,675.084983,620.7379639,766.0444217,668.4622631,772.8679032
AT1G15040,106.8168136,131.0238876,207.2965371,349.12644,1027.993759,673.71976
AT1G15050,13.14668475,8.734925842,9.213179427,12.42844932,22.19330223,28.44413944
AT1G15060,470.8156475,376.8496578,399.6216576,334.4382726,449.1924371,451.8554723
AT1G15080,40.26172204,57.40094125,58.73401884,29.37633475,34.62155147,38.19641582
AT1G15085,0,0,0,0,0,0
AT1G15090,0,0,0,0,0,0
AT1G15100,867.6811932,1257.829321,1223.049569,771.6937168,1238.386264,1261.294412
AT1G15110,576.8107932,457.9596834,505.573221,585.266977,550.3938952,584.3238931
AT1G15120,1682.775648,1356.409199,1290.996767,725.3694966,988.9335472,1089.816886
AT1G15125,182.4102509,91.09279807,104.799916,138.9726606,102.0891902,125.9669032
AT1G15130,2417.346658,2276.072105,2322.872863,2887.919678,2751.969476,3007.764574
AT1G15140,517.6507119,693.8026812,769.3004821,273.425885,463.3961505,378.7133994
AT1G15150,3.286671187,4.991386196,16.123064,18.07774446,12.42824925,7.314207285
AT1G15160,30.40170848,12.47846549,25.33624342,20.33746252,31.95835521,24.38069095
AT1G15165,11.50334915,7.487079293,11.51647428,2.259718058,11.54051716,12.19034548
AT1G15170,305.6604203,264.5434684,261.4239662,275.6856031,305.3798386,284.4413944
AT1G15175,27.93670509,23.70908443,21.88130114,11.29859029,27.51969476,24.38069095
AT1G15180,1099.391512,1076.891572,967.3838398,1028.171716,739.4808302,985.7926041
AT1G15190,31.22337627,43.67462921,63.34060856,85.86928621,55.03938952,39.00910552
AT1G15200,622.0025221,447.9769111,491.7534519,621.422466,420.7850102,502.2422336
AT1G15210,4059.860583,2904.986766,2891.786693,3752.261835,3874.062837,3942.357727
AT1G15215,176.6585763,114.8018825,135.8943965,112.9859029,107.4155828,138.1572487
AT1G15220,135.5751864,116.049729,87.52520455,119.7650571,113.6297074,132.4684208
AT1G15230,704.1693017,504.1300058,572.3687719,1132.118747,474.0489356,718.4176934
AT1G15240,740.3226848,586.487878,502.1182787,716.3306244,693.3187616,699.7258303
AT1G15250,339.3488,217.1252995,240.6943125,245.1794093,205.9538447,273.0637387
AT1G15260,340.9921356,385.5845836,368.5271771,122.0247751,246.7895208,235.6800125
AT1G15270,1825.745844,1629.687593,1624.974521,969.4190469,1448.778769,1546.548496
AT1G15280,912.8729221,652.6237451,705.9598736,1099.352835,821.1521824,940.281981
AT1G15290,2197.961356,1794.403337,1770.082097,1300.467742,1457.65609,1400.26435
AT1G15310,145.4352,89.84495152,85.2219097,108.4664668,96.76279771,102.398902
AT1G15320,2.46500339,6.239232745,6.90988457,10.16873126,3.550928356,5.688827889
AT1G15330,491.3573424,48.66601541,73.70543541,190.9461759,75.45722757,134.0938002
AT1G15340,631.8625356,542.8132488,655.2873867,858.6928621,658.6972101,690.7862436
AT1G15350,1505.295403,2311.011809,1946.284154,2670.986745,2169.617226,2596.543586
AT1G15360,0.821667797,1.247846549,3.454942285,5.649295145,8.877320891,1.625379397
AT1G15370,580.0974644,616.4361952,537.819349,455.3331887,545.9552348,564.0066507
AT1G15380,143.7918644,173.4506703,270.6371457,1156.975646,1329.822669,1362.067934
AT1G15385,2.46500339,0,4.606589713,2.259718058,5.326392534,10.56496608
AT1G15390,448.630617,334.4228751,330.5228119,340.0875677,287.6251969,288.5048429
AT1G15400,891.5095594,1091.86573,986.9618461,2028.096957,1569.510333,1759.473197
AT1G15405,338665.1724,1020955.602,853546.9464,766377.7301,491950.0531,481703.1269
AT1G15410,373.8588475,366.8668854,316.7030428,319.7501052,323.1344804,315.323603
AT1G15415,16.43335593,11.23061894,20.72965371,14.68816738,30.18289103,23.56800125
AT1G15420,580.0974644,418.0285939,427.2611959,1093.70354,409.2444931,594.8888592
AT1G15430,311.4120949,343.1578009,289.0635045,369.4639025,345.3277826,330.7647072
AT1G15440,850.4261695,623.9232745,658.742329,807.8492058,590.3418392,656.6532763
AT1G15450,0,0,0,0,0,0
AT1G15460,3.286671187,12.47846549,11.51647428,14.68816738,8.877320891,4.87613819
AT1G15470,298.2654102,198.4076013,179.6569988,212.4134975,184.6482745,197.4835967
AT1G15480,248.9653424,220.8688392,186.5668834,259.8675767,181.9850783,210.4866319
AT1G15490,235.8186576,195.9119082,208.4481845,197.7253301,224.5962185,203.1724246
AT1G15500,16866.37486,12734.27403,12708.42937,14606.81753,9136.538661,12021.30602
AT1G15510,222.6719729,189.6726754,152.0174605,175.1281495,115.4051716,113.7765578
AT1G15520,20.54169492,37.43539647,35.70107028,38.41520699,24.85649849,16.25379397
AT1G15530,440.413939,580.2486452,549.3358233,740.057664,607.2087489,623.3329987
AT1G15540,3.286671187,6.239232745,6.90988457,5.649295145,4.438660445,3.250758794
AT1G15550,691.022617,547.804635,468.7205033,183.0371627,348.878711,269.8129799
AT1G15570,452.7389559,265.7913149,266.0305559,136.7129425,219.269826,177.1663542
AT1G15580,102.7084746,192.1683685,128.984512,13.55830835,25.74423058,24.38069095
AT1G15590,0.821667797,1.247846549,2.303294857,4.519436116,3.550928356,0.812689698
AT1G15600,2.46500339,1.247846549,2.303294857,2.259718058,0,0.812689698
AT1G15610,0,1.247846549,2.303294857,2.259718058,0.887732089,1.625379397
AT1G15620,0,3.743539647,0,0,0.887732089,0.812689698
AT1G15625,94.49179661,165.963591,148.5625183,79.09013203,101.2014582,100.7735226
AT1G15630,27.11503729,17.46985168,3.454942285,24.85689864,11.54051716,25.19338065
AT1G15640,21.36336271,36.18754992,27.63953828,29.37633475,27.51969476,27.63144974
AT1G15650,0,0,0,0,0,0
AT1G15660,428.9105898,340.6621079,350.1008182,289.2439114,395.0407796,377.9007097
AT1G15670,2354.899905,3021.036495,2683.338508,5692.229788,3014.738174,3844.834963
